nome,faixa_preco,menor_preco,piece_link,since,img,timestamp
Smartphone ZTE Blade A3 Lite Desbloqueado 16GB Android 9 Preto + Cart„o de MemÛria 16GB,"R$ 399,00","R$ 549,00",/smartphone-zte-blade-a3-lite-desbloqueado-16gb-android-9-preto-cartao-de-memoria-16gb/p,No J·Cotei desde Nov/2019,//img.ijacotei.com.br/produtos/200/200/76/36/16133676.jpg,Mon Apr 20 17:40:07 2020
"Smartphone Multilaser G Max P9107 32Gb Preto 4G Tela 6"" C‚mera 5Mp Selfie 5Mp Dual Chip Android 9.0","R$ 399,00","R$ 399,00",https://track2.jacotei.com.br/r?h=eJxVkc2K2zAUhV9FaJFVZMuWf6RAGNoUvGloIF0WBkW6TtzIlpGlSYdh3r2yZ0Lanc65B67Od9%2FwC7ipswPe4CzJ8Br71xGiUKZT1yhHZ3VQHm%2FecHAmDi7ej9MmTW%2B3W6Kkc9Da4BJl%2B%2BTk0mMvnR8vdgCyD8Z3Rk7gSEP28g85iIzWhOXNV3Jw4C0pGvITjCQV2ckenCTl%2FkCOYNoOlue3IA3ZXbqRfBm0s50mgtB0TEvBSs6zp%2BD75ykuV7D9LZX10K1mqwfdhX4bfzSu%2FPX4f8Bff7QtuC0vZVVXDAjNBSdFXlREcNYSDoyBynNKdbXS3%2B15m9MoikxQmuWMRyJqVHhDE16u8Ys0IcJiQiR0jYfYIgJ6MEAPBqhBkQFaGKDI4IQWBqho0MwAVb8w2j3NFFC5H9EHheU5U0AzBfRJAcVljzuFQU5Tdx5AR8%2FO3Z47HX2pQdcnSWvJWUYzWZeFkrQVXPBc0qyK6clbB0u65tVdfpbY3S87F5Yezta9LtGy%2Fse4h8EEIx1%2BjyMX4eBCFaea5RV%2B%2Fws9gL7k,No J·Cotei desde Mar/2020,https://static.carrefour.com.br/medias/sys_master/images/images/hf5/h83/h00/h00/26541037453342.jpg,Mon Apr 20 17:40:07 2020
Smartphone Lenovo Vibe B Desbloqueado GSM Dual Chip 8GB 4G Android 6.0 + Capa Extra Dourada,"R$ 399,00","R$ 399,00",/smartphone-lenovo-vibe-b-desbloqueado-gsm-dual-chip-8gb-4g-android-6-0-capa-extra-dourada/p,No J·Cotei desde Set/2016,//img.ijacotei.com.br/produtos/200/200/33/96/12469633.jpg,Mon Apr 20 17:40:07 2020
Smartphone Multilaser MS45S Teen P9038 Desbloqueado GSM 8GB Android 5.0 Preto,"R$ 399,00","R$ 399,00",/smartphone-multilaser-ms45s-teen-p9038-desbloqueado-gsm-8gb-android-5-0-preto/p,No J·Cotei desde Set/2017,//img.ijacotei.com.br/produtos/200/200/68/92/12569268.jpg,Mon Apr 20 17:40:07 2020
Smartphone Positivo Twist 3 Pro S533 Desbloqueado 64GB Dual Chip Android Oreo Grafite,"R$ 399,00","R$ 649,00",/smartphone-positivo-twist-3-pro-s533-desbloqueado-64gb-dual-chip-android-oreo-grafite/p,No J·Cotei desde Fev/2020,//img.ijacotei.com.br/produtos/200/200/03/23/16312303.jpg,Mon Apr 20 17:40:07 2020
Smartphone Positivo Twist 16Gb Tela 5 C‚mera 8Mp S511 Rosa,"R$ 399,00","R$ 399,00",https://track2.jacotei.com.br/r?h=eJxVkc1u4yAUhV8Fscgq2PwEbCJFlZpFN41aTarZVgRfpzS2sQAnqqq%2B%2B%2BBoorYbpHPuEZzv8onPEKLzA15jVjC8xOljhCxs5%2BwpyzH4ZrIJrz%2FxFLo8eEtpjOuyvFwuhTUhQOunUFjfF4dQ7nsT0vjmByDPPrrkzp68XFxMhKmHe%2FICnSGSbE0PwZB690z2kjHyx0dTjuXuLxdKCKrk3ZT615jvtbB5N9YncIvZ6qFxU7%2FJj42LdNr%2FDqTTU9tC2HApNZVKkIoKSlZVPupKW1IJLWvgSmvFF82jP2445ZQKThkXjFcZ1o4Wr2lRyyU%2Bm27KexBaF3SJh9w4s3%2FjoRseuuKhjHdAMx6SaHs346F6N6IZD81434udBhOjOw7QZM%2FPjV9dk%2F3czJq6pVy0LQWAugHOmJK8MrrRK53TMfkA13RVq5v8X217%2B4oZwyQ4%2BvBxjcrqh3ELQzd1JuCvPAoZGR80gFVyhb%2F%2BAdiPpuI%3D,No J·Cotei desde Mar/2020,https://static.carrefour.com.br/medias/sys_master/images/images/h56/hdc/h00/h00/26468370612254.jpg,Mon Apr 20 17:40:07 2020
Smartphone Samsung Galaxy Fame GT-S6810B Desbloqueado Vivo GSM Android,"R$ 399,00","R$ 399,00",/smartphone-samsung-galaxy-fame-gt-s6810b-desbloqueado-vivo-gsm-android/p,No J·Cotei desde Out/2013,//img.ijacotei.com.br/produtos/200/200/22/09/11560922.jpg,Mon Apr 20 17:40:07 2020
"Smartphone 16GB da ROM 32GB Quad Core Android Oreo MP 5.5"" IPS","R$ 399,00","R$ 399,00",https://track2.jacotei.com.br/r?h=eJxNUFtPwjAU%2FitNH3iCQYHSbYYYIcSYQEDxwTdy1h5gurWza0kI4b%2FbLSI%2Btd%2FlXL5zoSe0dW40TSmLGO1Sd64wAFnk8ivAyhrlpaPphXpbBOHoXFWn%2FX4rOBNJqKHO4JhDJE0ZZbbP%2BIDFYpzE7NG7clcbbyVOP0Eah3mnoUpUuS%2BnwV%2BBBWVsZVGaVpJGO9Ruem%2FSkaGglLcGu4%2FVsrfrvS%2BWi%2FDM%2F1oEcK8Ji8tK0nQQxbxLT1D4kGmUJNGgSzWUTcBtCdZVR6ORsMnzjCggb%2BsVGQ3D%2F9WDInNjkTxpZU2uyNqiIasN4RHvfHvjHsjLZnu%2FltdQ1%2FlBowqc2e%2FR7nIV%2BD2fDAWLM7EfouAKuBxnIoZJxoZjYIoHd%2B3CnNYtxuIGf3ecN7cls%2Ba4TSJweDD23Jq5%2BEfc7Fj4Aiy9BsmG9BRVkgjkMb3%2BAID0m8g%3D,No J·Cotei desde Mar/2020,https://www.casasbahia-imagens.com.br/Control/ArquivoExibir.aspx?IdArquivo=1292751950,Mon Apr 20 17:40:07 2020
Smartphone Multilaser MS45 4G 1Gb Tela 4.5 Pol. Camera 8 Mp + 5 Mp Quad Core 8GB Android 7.0 - P9511,"R$ 399,00","R$ 399,00",https://track2.jacotei.com.br/r?h=eJxNUE1LAzEQ%2FStDDl5s06zNdreFIlqkFwuKPXgrs8msjWY3Sz4EEf%2B72WLV0%2FA%2BZpL3Ptk7%2BWBcz1as4AWbsPgxUAbKGvWW4eCdTiqy1SdL3mbhGOMQVrPZSYiOKwwYGjwa5Mp1vPGzohRCzmu5WFyn2B2CS17R%2BhWVi2QuRqojbVK3zv4BPWrnB0%2FKnSTl%2Bkh9XP8duVB5oVPnA4fn3f30MN3f3d%2Flsfk9kcHfTv64GhRbCV6XE%2FaONuVM8%2BWSiwnrsRsDPnXo43B0PcEu2WgsBvKwe5IlyC0U2wb2ZBEkL%2BHBWQ6bvOYRatgNcAnlOB4Tatg4T1Bvb%2BGm194ZDRUXMIWHZVn8qzP1GIJ56UlnzrUt%2BYPRmS8lyaYRV8VC01VbCRQtNZqwqGneaDXP7hDzCyd3Jasz%2FAmxGcuH27H9MTJGenH%2B42Quq3%2FE2U42WfTsK0s%2B18MkIhatQPb1DW4RpWs%3D,No J·Cotei desde Mar/2020,https://www.casasbahia-imagens.com.br/Control/ArquivoExibir.aspx?IdArquivo=1169373982,Mon Apr 20 17:40:07 2020
Smartphone Multilaser MS50G NB730 Desbloqueado 8GB Android 8.1 Prata e Preto,"R$ 399,00","R$ 1.072,42",/smartphone-multilaser-ms50g-nb730-desbloqueado-8gb-android-8-1-prata-e-preto/p,No J·Cotei desde Out/2018,//img.ijacotei.com.br/produtos/200/200/04/57/13045704.jpg,Mon Apr 20 17:40:07 2020
