nome,faixa_preco,menor_preco,piece_link,since,img,timestamp
"Apple iPhone 8 Plus 5,5 polegadas 4G LTE 12MP C‚mera de Smartphone de gravaÁ„o de vÌdeo 4K","R$ 11.839,65","R$ 11.839,65",https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e9bd736f8e95eac3d3803a5&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1662439733%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,No J·Cotei desde Abr/2020,https://images-americanas.b2w.io/produtos/01/00/img/1662439/7/1662439741P1.jpg,Tue May  5 12:32:09 2020
"Apple iPhone 8 Plus 5,5 polegadas 4G LTE 12MP C‚mera de Smartphone de gravaÁ„o de vÌdeo 4K","R$ 10.342,09","R$ 10.342,09",https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e9c1d8ff8e95eac3d38c4f5&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1662483751%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,No J·Cotei desde Abr/2020,https://images-americanas.b2w.io/produtos/01/00/img/1662483/8/1662483806P1.jpg,Tue May  5 12:32:09 2020
"64G 5,0 5,5 polegadas Smart Phone 7+12MP Telefone para um iPhone 8P1864","R$ 8.788,27","R$ 8.788,27",https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e9ca572f8e95eac3d39f058&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1662659373%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,No J·Cotei desde Abr/2020,https://images-americanas.b2w.io/produtos/01/00/img/1662659/3/1662659381P1.jpg,Tue May  5 12:32:09 2020
iPhone 11 Pro Max 512GB Prateado iOS 4G + Wi-Fi C‚mera 12MP,"R$ 8.699,00","R$ 8.699,00",https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5d9feee16c28a3cb50e3bfd3&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F262986885%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,No J·Cotei desde Fev/2020,https://images-americanas.b2w.io/produtos/01/00/img/262987/1/262987167P1.jpg,Tue May  5 12:32:09 2020
Smartphone Samsung Galaxy Z Flip SM-F700F Desbloqueado Dual Chip 256GB Android 10.0 Preto,"R$ 8.099,99","R$ 8.369,07",/smartphone-samsung-galaxy-z-flip-sm-f700f-desbloqueado-dual-chip-256gb-android-10-0-preto/p,No J·Cotei desde Mar/2020,//img.ijacotei.com.br/produtos/200/200/02/91/16359102.jpg,Tue May  5 12:32:09 2020
"Smartphone Samsung Galaxy Z Flip SM-F700FZ Dual Chip 256GB 8GB RAM 6,7î Ultravioleta","R$ 8.099,99","R$ 8.369,07",/smartphone-samsung-galaxy-z-flip-sm-f700fz-dual-chip-256gb-8gb-ram-6-7-ultravioleta/p,No J·Cotei desde Mai/2020,//img.ijacotei.com.br/produtos/200/200/77/62/16406277.jpg,Tue May  5 12:32:09 2020
"IPhone 11 Pro Max Apple 512GB 6.5"" Desbloqueado Cinza Espacial","R$ 8.074,15","R$ 12.899,00",/iphone-11-pro-max-apple-512gb-6-5-desbloqueado-cinza-espacial/p,No J·Cotei desde Out/2019,//img.ijacotei.com.br/produtos/200/200/74/50/15955074.jpg,Tue May  5 12:32:09 2020
iPhone Xs Max Ouro 512GB IOS12 4G + Wi-fi C‚mera 12MP - Apple,"R$ 8.045,76","R$ 8.045,76",https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5bdbad16ebb19ac62cd9717a&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F134074574%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,No J·Cotei desde Mai/2020,https://images-americanas.b2w.io/produtos/01/00/offers/01/00/item/134074/5/134074574P1.jpg,Tue May  5 12:32:09 2020
iPhone 11 Pro 512GB Cinza Espacial iOS 4G + Wi-Fi C‚mera 12MP,"R$ 7.999,00","R$ 7.999,00",https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5d9ff1396c28a3cb50e3c045&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F262998958%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,No J·Cotei desde Mar/2020,https://images-americanas.b2w.io/produtos/01/00/img/262999/4/262999467P1.jpg,Tue May  5 12:32:09 2020
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD de 6,5î, iOS 13, Tripla C‚mera Traseira, Resistente ‡ ¡gua e Bateria de Longa DuraÁ„o - Prateado","R$ 7.999,00","R$ 7.999,00",https://produto.casasbahia.com.br/50004422?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=50004422&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-50004422,No J·Cotei desde Abr/2020,https://www.casasbahia-imagens.com.br/Control/ArquivoExibir.aspx?IdArquivo=1175169379,Tue May  5 12:32:09 2020
