nome,faixa_preco,menor_preco,piece_link,since,img,timestamp
"Apple iPhone 8 Plus 5,5 polegadas 4G LTE 12MP C‚mera de Smartphone de gravaÁ„o de vÌdeo 4K","R$ 11.635,52","R$ 11.635,52",https://track2.jacotei.com.br/r?h=eJxVUdGK2zAQ%2FBUhSJ5yjiVFthwIIaRNH3pHA%2B37sZZWiTnFcmU74Tju37vnNrQFPezMzsLM6I1fMfVNbPmai0zwBR9eOyRgQ2NfCHYputEOfP3GxxRocR6Grl8vl0MC%2B4JJZuD0NGc2Xu7scjrfgrUbaa1HI6Xzzmin6lIqXfqV0z43lffFvNnoygi0lUC0yvlaeGMKL1DO40ZjVbtSFd5gpRFor0yuQM8TuiahHZ7J1WbyNFO7mTzQu91uGVwwNRZa6D9sZXUifooyRJpEUciVqkqlZurgE7Q%2FZ%2BrT7vD4kKsHmatCzGSBHSRia3kD34QGXOyJjV37W7rbf3sifA4EQ7xhoq5sZ%2Fk6z4xe8CuEkWoUolA603LBW3JE7e26LiBrjufYIjPsGMae6YVmXQx4Agc9W31hjz8%2BMyGfjmy%2FpRjAHLLvF0hDN10ROiW4wnYbP%2Bbr1mFkq69%2Fv26k1H1zatERF73H9Nw44pVEULkDJwqrRaVzqGtJNQssyqIuNan7ISac1Erf0d35f41%2BpIUBTzG9TnJd%2FkP8udhjGAMk%2Fk6rRM3wVWkEKKv5%2By%2Bd%2BMSm,No J·Cotei desde Abr/2020,https://images-americanas.b2w.io/produtos/01/00/img/1662439/7/1662439741P1.jpg,Sat May  2 22:04:14 2020
"Apple iPhone 8 Plus 5,5 polegadas 4G LTE 12MP C‚mera de Smartphone de gravaÁ„o de vÌdeo 4K","R$ 10.163,78","R$ 10.163,78",https://track2.jacotei.com.br/r?h=eJxVUdGK2zAQ%2FBUhSJ5yjiVZshwIIeSaPvSOBtr3Q5ZWiTnFcmU74Tju37txG9oDPezMzsLM6J1eIPVNbOmKsozRBR3eOkBgQ2NfEXYputEOdPVOxxRwcRqGrl8tl0My9hUSz4yT05zZeL6zy%2Bl8Y6xdc2s9aM6dd1o6UZdcyNIXTvpcV96rebOWlWZgKwZghfM181orz4DP41pCZZnT3muoJBjcC20LL%2BcJXJPADi%2Foaj15montjO%2FxXa%2FXzJwhNda0pr%2FZyuqE%2FBRliDgxpXihRSnZTOx9Mu2vmXjc7p8ecvHAc6HYjCvoTEK25lfjm9AYF3tkY9f%2BkW53358RnwLCEK%2BQsCvbWbrKMy0X9GLCiDWynCmRlXpBW3SE7W27LgBpDqfYAtHkEMaeyIUkXQxwNM70pPhKnn5%2BIYw%2FH8hugzEMcUB%2BnE0auukK0TGZi9ls4m2%2BbBxEUnz793Ujpu6bYwsOueg9pJfGIa8qXkOli9p7U%2BdlzmxdKiU1kzzXXnNU90NMMKmFvKO780%2BN3tKaAY4xvU1yWf5H%2FL3YQRiDSfQDVwmboUXJlS1LTT9%2BAz80xK0%3D,No J·Cotei desde Abr/2020,https://images-americanas.b2w.io/produtos/01/00/img/1662483/8/1662483806P1.jpg,Sat May  2 22:04:14 2020
iPhone 11 Pro Max 512GB Prateado iOS 4G + Wi-Fi C‚mera 12MP,"R$ 8.699,00","R$ 8.699,00",https://track2.jacotei.com.br/r?h=eJxVUcFq4zAU%2FBUhcC5NHEuyFDkQSjZLetnQwB72WGTpqRF1La9s11tK%2F31f3Zbdgg5v5o3QzOiFPkHqQ2zplrKc0SUdnjtAYJtgHxB2KbrRDnT7QsfU4OIyDF2%2FXa%2BHZOwDJJ4bJ%2Bc5t%2FHxk13P16%2BNtTturQfNufNOSyfqDRdy40snfaEr79Ui7GSlGdiKAVjhfM281soz4Iu4k67yAMCU5doIW8sCRO2dWCRwIYEd7tDVbvaUiX3Gj3imacrNI6RgTWv6N1t5nZCfowwRJ654pZXWMhNHn0z7OxPf98cfq0KseCEUy7iCziRkaz4ZH5pgXOyRjV37Lt0fbk%2BILw3CJk6QsCrbWbotci2X9Mk0I7aoVVXlxZK2aAerC%2BdLbIEwRs4pkpP5QyTjN98QmQHwBRJuf5LyhlyRX2F1DORwjSkMYfx0%2FvcxI2bqw30LDrnoPaS74JAvCs9Kya0sVAVC1IxDXdRWqZIJqL1GdT%2FEBLNayE%2F0YW3%2Fpa%2B3MGjpPqbnWS43%2FxEfNw7QjI1J9BVXCYNTL0rpTcno618Gf7kJ,No J·Cotei desde Fev/2020,https://images-americanas.b2w.io/produtos/01/00/img/262987/1/262987167P1.jpg,Sat May  2 22:04:14 2020
"64G 5,0 5,5 polegadas Smart Phone 7+12MP Telefone para um iPhone 8P1864","R$ 8.636,75","R$ 8.636,75",https://track2.jacotei.com.br/r?h=eJxVUWFr2zAU%2FCtG4Hxp6liSJcuBUEJH9mVlge57kaWnRFSxPNmuKaX%2FfS9uyzaQQHf3Htyd3sgLpMHHjmwJLShZk%2FG1BwQmePOMsE%2FRTmYk2zcypYDCeRz7YbvZjEmbZ0is0FYs78LEyxe7WdbvtDE7ZowDxZh1VgnL25pxUbvKCleqxjm58jvRKAqmoQCGW9dSp5R0FNgq7gQ0RouaOQWNAI06b1wp1CqB9QnM%2BISudounnO9zdsAzz3OhL5C80Z0erraKNiG%2FRBkjvqiUTIqG1zznB5d09zvn3%2FaHH7clv2UllzRnEnqdkG3ZrJ0PXts4IBv77mN0f%2F%2FzAfE5IAxxhoRdmd6QbVkosSYvOkxYo5JcFjXiDg1hebL6nol1iVdkfQxw0lYP2eNFpzE7nmMHWX1D2cMx%2BwUB3BWjC51Nl8x%2FyOpIlaz%2BftOECQd%2F6sAiF52D9OQt8jVTjpWYUpW64qKkWLnkQJ2pK8GsxOlhjAmWaS6%2B0KfN%2FX%2FtXZPpEU4xvS7jov6H%2BNy4hzAFncg7SglbIKxppVBOkvc%2FTkC8nQ%3D%3D,No J·Cotei desde Abr/2020,https://images-americanas.b2w.io/produtos/01/00/img/1662659/3/1662659381P1.jpg,Sat May  2 22:04:14 2020
Smartphone Samsung Galaxy S20 Ultra SM-G988B Desbloqueado Dual Chip 512GB Android 10 Preto,"R$ 8.499,00","R$ 8.499,00",/smartphone-samsung-galaxy-s20-ultra-sm-g988b-desbloqueado-dual-chip-512gb-android-10-preto/p,No J·Cotei desde Mar/2020,//img.ijacotei.com.br/produtos/200/200/11/15/16351511.jpg,Sat May  2 22:04:14 2020
"Smartphone Samsung Galaxy Z Flip 256GB - Ultravioleta 8GB RAM 6,7 C‚m.","R$ 8.369,07","R$ 8.369,07",https://track2.jacotei.com.br/r?h=eJxVkUtvGyEUhf8KYuGVmZfNPCxZURup2TSbRt10E10YZkILA%2BJh1Y7y33s7cdpkhc65F%2B79Ds%2F0pELUbqEHWhc13dJ09gqFNFr%2BQumDG7NM9PBMczBYeErJx0NZSpOFagoLM1z0okzWFyiks4UIZbQQkn9yi2IRbMzLzGYw8PvMLmwy2rOGt7Ng2aQAJ%2B2MSsB6NAJY1nZM4jFmb4BFZSatWF1ZX%2Fqy5px3w76qyqRKHDuVN5vl%2BBOkS0pvcrKP0eUg1QfLqlFnexSNWCW%2B7UHPy9HDGMBtPG66qPCox%2BPQcb7BieZVfiDDJKSX9FAVPd%2FSE5iMIfW7diiqbksXsH8ze%2FiHTR5escndik1%2BkC%2BITRD77jNh5Ps7cNKj9e3TPWm3Hbm9scX%2FP8gLxIi7qhE9N03rXugrKYdm6EUtOe9r3jVDNbQC1LTv96NoeuyOyQW1du%2BaN3Xd8v7KRb6%2BgUFSswvntZ1374zrjVvMwECgL1gKGALd8aYW%2B6GlL38AbAG%2BxA%3D%3D,No J·Cotei desde Abr/2020,https://a-static.mlcdn.com.br/500x500/smartphone-samsung-galaxy-z-flip-256gb-ultravioleta-8gb-ram-67-cam-dupla-selfie-10mp/magazineluiza/155579400/4a3b32156c114ac63c306053c3fcd2de.jpg,Sat May  2 22:04:14 2020
Smartphone Samsung Galaxy Z Flip SM-F700F Desbloqueado Dual Chip 256GB Android 10.0 Preto,"R$ 8.369,07","R$ 8.999,00",/smartphone-samsung-galaxy-z-flip-sm-f700f-desbloqueado-dual-chip-256gb-android-10-0-preto/p,No J·Cotei desde Mar/2020,//img.ijacotei.com.br/produtos/200/200/02/91/16359102.jpg,Sat May  2 22:04:14 2020
iPhone 11 Pro 512GB Cinza Espacial iOS 4G + Wi-Fi C‚mera 12MP,"R$ 7.999,00","R$ 7.999,00",https://track2.jacotei.com.br/r?h=eJxVUctu2zAQ%2FBWCgHypLfMhSqQBI3DdOpcGMdBDjwG1JGMiiqhScow0yL93oyZoC%2FCwMzsLzAxf6JPPY0w93VBecrqk0%2FPgEUAX4QHhkJM7w0Q3L%2FScO1ycpmkYN%2Bv1lC08%2BCxK69Q8l5AeP9j1fH5lAbYCIHgthAtOKyfbRkjVhMqpwLQJoV7ErTKaezDce5AutDxoXQfuxSJtlUMNl6YGoa2EVjEvgVVqkb2L2cN0h662s6dC7gpxwHe5XEr76HME29vxzVbZZuTnKFPCSdTCGG2ULuQhZNv%2FLOSX3eHbismVYLLmhaj9YDOyrbjYELtoXRqRTUP%2FR7rb394gPnUIu3TxGauCAeiGlVot6ZPtzthiY4wp2ZL2aAeri8dT6j3hnBxzIoqL689kH%2FtflnwdBwvRdiTefifVNflEfsTVIZL9FeawhIub49%2BvOWOqMd733iGXQvD5LjrkGZgWnAiqEgJYG2wl2rY23jDbVk4DqscpZT%2BrpfpA7%2BZ2%2FzX2FsdO%2Fj7l51mumn%2BI94u9786dzfQVVxmjU80FCwoa%2Bvob1KO51w%3D%3D,No J·Cotei desde Mar/2020,https://images-americanas.b2w.io/produtos/01/00/img/262999/4/262999467P1.jpg,Sat May  2 22:04:14 2020
"iPhone 11 Pro Max Apple com 512GB, Tela Retina HD de 6,5î, iOS 13, Tripla C‚mera Traseira, Resistente ‡ ¡gua e Bateria de Longa DuraÁ„o - Prateado","R$ 7.904,15","R$ 7.904,15",https://track2.jacotei.com.br/r?h=eJxNUUtv2zAM%2FiuEDj05jt3YchMgMNa02A4pVnQ99BYwMp1osy2DkooVRf%2F76GDeehK%2BBx8f9a5eib11g9qoPM1VosLbSAJMZ80vgSO7JpqgNu8qcifCOYTRb5bLixBcatCjP%2BLZYmpcnx55WWZZVhTXuo6hP3gX2dD2JxoXyF5NVE%2BNjf1W3CMyNo5HJuMuknFDoCFs5xZXRuy9mcsPLw%2F7xWHxfL%2B%2Fl2f3r4GAuUJWNqNRmyy9KRP1il2UNNU6K9Jc8ID9FM4%2Bnt1AkOfwyA4e8Dd8GceOQFaCMr%2F%2BepvAM3UITxTsgPDtDhoCnZR1Avb7D8hXorMdxbGre2IUhJ4sYyIl3vopA0EN9SkiENxiILY4Ndm74YRwFxnr2sFC5osmEf4fPg7ovT0N1Ajn2pb4YBvhC0OV1obadVNURUutNmV%2BbLJWa1wfq1LcPjimi7sqqhn%2Bjbybvkk2kX%2BaTiRTT47fLuay%2BkTMdupih6w%2BRGI5p9Krm0LrlVEffwC0SbR4,No J·Cotei desde Abr/2020,https://www.casasbahia-imagens.com.br/Control/ArquivoExibir.aspx?IdArquivo=1175169451,Sat May  2 22:04:14 2020
"iPhone 11 Pro Max Apple com 512GB, Tela Retina HD de 6,5î, iOS 13, Tripla C‚mera Traseira, Resistente ‡ ¡gua e Bateria de Longa DuraÁ„o - Dourado","R$ 7.649,15","R$ 7.649,15",https://track2.jacotei.com.br/r?h=eJxNUcFu2zAM%2FRVCh54cx3bs2g4QGGvStYcUC7Yedgs0iU612ZZASUWLov8%2BOmi6nYjH90jwPb6JZyRv7CTWIk9zkYjw6pCBGoz6w9CR1VEFsX4TkQYmnkJwfr1cnolgU2enYHsyNlV2TH%2FRssqyrCyLuothPHobSeHmt1Q2oLmaWyNqE8cNq50kqS05QmXPlOJdOIXNZcWVYvmoLuPHnw%2F7xXHxeLu%2F5bL9XMDgMsEXK6fEOkubKhHPcohspr4u2zRnPMlx9mYOT3ZCyHM4kIUH%2BQJfnBsQ%2BCSo8uLuJoFHHCR8x2AmCfc70AjXSdUlYL79gHzFPBnHim03IklG0qMhmfCIN372gNBBd4oSEG5kQDJyXrK300nCLpLsOgsL2HE87OBf7HGS3pvThJp7tu%2BRjkZzf6WbrK3zVhdNhXVRKa1z1fdtXfZFkfXz43ywhGf1qrmgD8OH%2BUfwlZ8058PnnCy9nqVV%2FV%2FjQ73FIQ6SxDtTxFmKBuuy7ctKvP8F%2BNqzFw%3D%3D,No J·Cotei desde Mar/2020,https://www.pontofrio-imagens.com.br/Control/ArquivoExibir.aspx?IdArquivo=1175169469,Sat May  2 22:04:14 2020
