modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_aunicio,timestamp
"Smartphone Samsung Galaxy A51 Android Tela 6,5"" Super Amoled Octa-Core 2.3 128GB 4G Câmera 48MP+12MP+5Mp - Azul","R$ 1.574,10","R$ 1.574,10", Fev/2020,images-submarino.b2w.io,https://track2.jacotei.com.br/r?h=eJxNUdGK2zAQ%2FBUhSF6aOJZkyXYgHL6U5KXXFNL2qXCspVXOnG25sn1p7rh%2Fr%2BI2tCDE7swsmh290Rf0feVauqYsYnRBh0uHodF1pZ9D23lnRj3Q9RsdfR2Ip2Ho%2BvVqNXjQz%2Bh5BEZOdaRdc0NX0%2FgdaL1ROuW5BdBGoIbSSB5ztBoTm2XIRDyvNjLPGGpjEbUwtmSBSRMey7nbSBQJM8rYDHOJEHiWpGF47tFUHvXwGFxtJk8zUcz4Lpzz%2BRz1Y9mAr1p3dRWVPsDTJoMLFUsSrjiXQs3EznXtTHwsdp8%2BH74fjt%2FuZ1xhBz5gJT%2BDreoKjOsDaj20P%2F9Il7FY8lioa16603QdR5lc0Beox5Adk2kSsQVtobkmeQxGhu7JtUiO0PRjeyJ7qOHXhRSSkaI13lWGfMUaiFrIH5Qcxw49KRpXoyEHPcBy6zwSHgnCeLa%2FJ8mebO8a9ECS7OHLB8bDJR86siTF61j%2F%2B8Oxhb6vTi2agDlr0T9WJuAqz3MQOlEpCKWV1WBNzpTmlgPjDIK6H8KTk5rlMrn1t41u4V7XhwFPzl8mrUz%2FA%2F6Kt1iPNXj6HigfoqIyLsHkcULffwNAncY3,2020-04-07
Smartphone Xiaomi Redmi Note 8 Desbloqueado 128GB Dual Chip Android 9.0 Pie Branco,"R$ 1.882,26","R$ 1.566,55", Out/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-8-desbloqueado-128gb-android-9-0-pie-branco/p,2020-04-07
Smartphone Samsung Galaxy A7 SM-A750G Desbloqueado GSM Dual Chip 128GB Android 8.0 Preto,"R$ 1.813,41","R$ 1.549,05", Dez/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a7-sm-a750g-desbloqueado-gsm-dual-chip-128gb-android-8-0-preto/p,2020-04-07
Smartphone Xiaomi Mi Max 3 Desbloqueado 128GB Android 8.1 Dourado,"R$ 1.549,00","R$ 1.549,00", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-mi-max-3-desbloqueado-128gb-android-8-1-dourado/p,2020-04-07
"Smartphone Asus Zenfone Max M1 32GB 2GB Tela de 5,2"" Câmera Dual 13MP e 5mp Bateria 4100mah Dourado","R$ 1.546,88","R$ 1.546,88", Nov/2018,m.media-amazon.com,https://track2.jacotei.com.br/r?h=eJxNUdtq4zAU%2FBWhh9KFrC1ZviiBEJIUtn3IUug%2BlUI4kY4TE1kyspz0Qv%2B9crZsVqCHmdGRZkYf9IS%2Bb5ylM8oTTic0vHUYgTKNOkbYeacHFejsgw7eROEQQtfP0vR8PifQwruziXJtsvOp7tIVq%2B45Xz1XMvVYz6FXW11vrywvZMklL9m40kWA%2FTxjvBJFKX9m7EZ5hNCccC4kE0L8w8unh9%2Fz6y03prHHtdMYH7DRo%2BoUnbFEFhN6AjNE%2B7zIy0TKCbXQjmmeWvChOziLZNkPPXlGW49gA69kw4nIfq3IuP%2BgAaKRFJPshZL1okUP5G4AQ7jYPJIotB1ZQUDfAMk5Yy0cyJ0bPGh37W6w0PfN3qKOnKtr9NtGRx5khawElIVgTOcsm%2BZ5Xksp6h3bTfOx%2FT44j5fTgo95%2FuLvFMtL3eR2A%2F6I4dGAwh9j%2FOhn7%2FzbZayo%2FiO%2B59ZoBgOefkbJq%2FFzdyyLtkr6%2BQUVIJwy,2020-04-07
"Smartphone Tela 6,3 Pol. Full Hd Câmera Preto Multilaser","R$ 1.545,31","R$ 1.545,31", Abr/2020,suc.webcontinental.com.br,https://track2.jacotei.com.br/r?h=eJxVkN1q4zAQhV%2FFCOyr2NGPZTsBU0qWsLAUAi3sZZGlSeONbBlJbiil777jkG27IIzOzGj8nfNOXsGH3o1kS1jByIrEtwlQaNvrM8rJOzPrSLbvZPYWG6cYp7Bdr6NX%2Bgy%2BUCY6ZwMrtBvW%2Bry%2BU20pOKWZbrnIppazDae8rrIptA%2B%2FDpSiaCgtZSkz3163peI%2B5Xs8l8uluECn3Rj7Ecao7LK16Dz2wqB8nE5uhDyCVXkl8snZ%2FDhbm59MrlMudwI%2F93wAr%2FLJQ3T5MNvYWxVg2XCzgjfeNFKKVOznODwHN3sNqfjxR2kXoc9Cy8oyC7oVXOYbIfBXNSahJ022tGjkirwqO2NIDD0Ugq3IqIYls8dPxOQJEZNqJZKDs0WyR8jkp0l2dwtbcljYkodPtq%2FU51GF0L%2BMYLDmjkfwz73BOm24llRpWqpGdkzqDTemqzirhNAb4DgdovNwna4Z%2FSdvYL%2F%2Fy3TxoiK8OP92nZf1t8LtxQ7sbJUnH9jy6JvUoDpl6iP5%2BAte4bGM,2020-04-07
Smartphone Motorola Novo Moto X XT1097 Desbloqueado GSM 32GB Android Bambu e Branco,"R$ 1.541,65","R$ 1.541,65", Out/2014,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-novo-moto-x-xt1097-desbloqueado-gsm-32gb-android-bambu-e-branco/p,2020-04-07
Smartphone Samsung Galaxy A7 2016 Duos SM-A710M/DS Desbloqueado GSM Dual Chip 4G Android 5.1 16GB Rosê,"R$ 2.299,00","R$ 1.538,05", Jan/2016,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a7-2016-duos-sm-a710m-ds-desbloqueado-gsm-dual-chip-4g-android-5-1-16gb-rose/p,2020-04-07
Smartphone Sony Xperia C4 Selfie Desbloqueado Dual Chip TV GSM Preto E5343,"R$ 1.533,90","R$ 1.533,90", Ago/2015,jacotei.com.br,https://www.jacotei.com.br/smartphone-sony-xperia-c4-selfie-e5343-desbloqueado-dual-chip-gsm-preto/p,2020-04-07
"Smartphone Motorola Moto Z Play 32gb 4G Tela 5,5 XT1635-02","R$ 1.757,61","R$ 1.529,10", Abr/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-motorola-moto-z-play-32gb-4g-tela-5-5-xt1635-02/p,2020-04-07
Smartphone Samsung Galaxy S7 SM-G930F Desbloqueado GSM 4G 32GB Single Chip Android 6.0 Prata,"R$ 1.529,10","R$ 1.529,10", Mar/2016,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s7-sm-g930f-desbloqueado-gsm-4g-32gb-single-chip-android-6-0-prata/p,2020-04-07
Smartphone Samsung Galaxy A51 SM-A515F/DS Desbloqueado Dual Chip 128GB Azul,"R$ 2.089,90","R$ 1.528,88", Jan/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a51-sm-a515f-ds-desbloqueado-dual-chip-128gb-azul/p,2020-04-07
Smartphone Samsung Galaxy A51 SM-A515F/DS Desbloqueado Dual Chip 128GB Preto,"R$ 1.899,00","R$ 1.528,88", Jan/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a51-sm-a515f-ds-desbloqueado-dual-chip-128gb-preto/p,2020-04-07
Smartphone Samsung Galaxy A51 SM-A515F/DS Desbloqueado Dual Chip 128GB Branco,"R$ 1.899,00","R$ 1.528,88", Jan/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-a51-sm-a515f-ds-desbloqueado-dual-chip-128gb-branco/p,2020-04-07
iPhone 6s Apple 4G 32GB 4.7” Prata,"R$ 3.316,90","R$ 1.522,80", Set/2016,jacotei.com.br,https://www.jacotei.com.br/iphone-6s-apple-4g-32gb-4-7-prata/p,2020-04-07
