,title,old_price,price,parcelas,image_link,product_link,produto_disponível
527,Smartphone / Motorola / Moto E5 PLAY XT-1920-16 / Tela de 5.3 / Dual sim / 16GB - Preto,1019.18,1019.18,"Até 10xdeR$101,92  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h76/h3f/h00/h00/14942229889054.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-E5-PLAY-XT-1920-16-Tela-de-5-3-Dual-sim-16GB-Preto/p/MP19679390,Sim
528,Usado: iPhone 6 16GB Prateado Bom - Trocafone,1009.0,1009.0,"Até 10xdeR$100,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hca/h1d/h00/h00/14620234940446.jpg,www.carrefour.com.br/Usado-iPhone-6-16GB-Prateado-Bom-Trocafone/p/MP19131598,Sim
529,Smartphone LG K50S Android 9.0 Tela 6.5 32 Gb Câmera 13 Mp Preto,999.9,999.9,"Até 10xdeR$99,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hbd/he8/h00/h00/26696672608286.jpg,www.carrefour.com.br/Smartphone-LG-K50S-Android-9-0-Tela-6-5-32-Gb-Camera-13-Mp-Preto/p/MV23988554,Sim
530,Smartphone Philco PCS01 64GB Bivolt,999.9,999.9,"Até 10xdeR$99,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h84/h7b/h00/h00/15567694594078.jpg,www.carrefour.com.br/Smartphone-Philco-PCS01-64GB-Bivolt/p/MP20744039,Sim
531,Smartphone Samsung Galaxy J7 Neo TV SM-J701MT 16GB Preto 4G LTE Tela 5.5,999.9,999.9,"Até 10xdeR$99,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hd6/hc9/h00/h00/9559407853598.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-J7-Neo-TV-SM-J701MT-16GB-Preto-4G-LTE-Tela-5-5-Camera-13MP-Android-7-0/p/5091519,Sim
532,Smartphone Motorola Moto E6S - Android 9 Pie 32GB  Azul,999.0,999.0,"Até 10xdeR$99,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/he8/h64/h00/h00/26972270264350.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-E6S-Android-9-Pie-32GB-Azul/p/MP24435902,Sim
533,Smartphone Motorola Moto E6S 32GB Azul Navy 4G Tela 6.1 Pol. Câmera 13MP Selfie 5MP Dual Chip Android 9.0,,899.1,"Até 10xdeR$99,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hd7/hf0/h00/h00/26710093234206.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-E6S-32GB-Azul-Navy-4G-Tela-6-1-Pol-Camera-13MP-Selfie-5MP-Dual-Chip-Android-9-0/p/6643663,Não
534,Smartphone Motorola Moto E6S 32GB Vermelho Magenta Tela 6.1 Pol. Câmera 13MP Selfie 5MP Dual Chip Android 9.0,,899.1,"Até 10xdeR$99,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h9e/h06/h00/h00/26710094544926.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-E6S-32GB-Vermelho-Magenta-Tela-6-1-Pol-Camera-13MP-Selfie-5MP-Dual-Chip-Android-9-0/p/6645720,Não
535,"Smartphone LG K50S Preto 32GB 3GB de RAM Tela de 6,5 Octa Core Camera Tripla de 13MP 5MP e 2MP",999.0,999.0,"Até 10xdeR$99,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h26/h65/h00/h00/17365599191070.jpg,www.carrefour.com.br/Smartphone-LG-K50S-Preto-32GB-3GB-de-RAM-Tela-de-6-5-Octa-Core-Camera-Tripla-de-13MP-5MP-e-2MP/p/MP23072757,Sim
536,"Smartphone Motorola Moto E6 Play, 5.5', 32GB, Quad-Core, Câmera 13MP/5MP, Azul - XT20293",999.0,999.0,"Até 10xdeR$99,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h86/hc7/h00/h00/16921731727390.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-E6-Play-5-5-32GB-Quad-Core-Camera-13MP-5MP-Azul-XT20293/p/MP22213339,Sim
537,Smartphone Motorola XT1944 Moto E5 Ouro 16 GB,999.0,999.0,"Até 10xdeR$99,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h46/h12/h00/h00/13527175757854.jpg,www.carrefour.com.br/Smartphone-Motorola-XT1944-Moto-E5-Ouro-16-GB/p/MP11366050,Sim
538,"Smartphone LG K11+ 32GB Preto LMX 410BCW Tela 5,3' Dual Chip 4g",999.0,999.0,"Até 10xdeR$99,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hac/haf/h00/h00/12409694584862.jpg,www.carrefour.com.br/Smartphone-LG-K11-32GB-Preto-LMX-410BCW-Tela-5-3-Dual-Chip-4g/p/MP12417920,Sim
539,"Smartphone Motorola Moto E6 Plus 64GB Cinza Metálico 4G Tela 6,1",,899.0,"Até 10xdeR$99,89  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h87/h76/h00/h00/15308113936414.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-E6-Plus-64GB-Cinza-Metalico-4G-Tela-6-1-Camera-Dupla-13MP-Selfie-8MP-Android-9/p/5814189,Não
540,"Smartphone Motorola G8 Play 32GB Vermelho Magenta Tela 6,2",,899.0,"Até 10xdeR$99,89  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h92/ha4/h00/h00/15129931415582.jpg,www.carrefour.com.br/Smartphone-Motorola-G8-Play-32GB-Vermelho-Magenta-Tela-6-2-Camera-Tripla-13MP-Selfie-8MP-Dual-Chip-Android-9/p/5852374,Não
541,Smartphone Samsung Galaxy A10s 32GB Dual Chip Tela 6.2pol Octa-Core 4G Preto,997.4,997.4,"Até 10xdeR$99,74  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h61/h29/h00/h00/26952537702430.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A10s-32GB-Dual-Chip-Tela-6-2pol-Octa-Core-4G-Preto/p/MV24416574,Sim
542,Smartphone Samsung Galaxy A10S 32GB Vermelho Câmera Traseira 13MP + 2MP Selfie 8MP Tela Infinita de,989.0,989.0,"Até 10xdeR$98,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hc1/h5c/h00/h00/26848336216094.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A10S-32GB-Vermelho-Camera-Traseira-13MP-2MP-Selfie-8MP-Tela-Infinita-de/p/MP24281019,Sim
543,Smartphone Samsung Galaxy A10S 32GB Azul Câmera Traseira 13MP + 2MP Selfie 8MP Tela Infinita de 6.2',989.0,989.0,"Até 10xdeR$98,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hf1/h24/h00/h00/17523067191326.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A10S-32GB-Azul-Camera-Traseira-13MP-2MP-Selfie-8MP-Tela-Infinita-de-6-2/p/MP23349670,Sim
544,Usado: iPhone SE 32GB Ouro Rosa Muito Bom,989.0,989.0,"Até 10xdeR$98,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h2c/h78/h00/h00/14027400085534.jpg,www.carrefour.com.br/Usado-iPhone-SE-32GB-Ouro-Rosa-Muito-Bom/p/MP18040478,Sim
545,Usado: iPhone SE 32GB Cinza Espacial Muito Bom,989.0,989.0,"Até 10xdeR$98,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h9a/he9/h00/h00/14184859828254.jpg,www.carrefour.com.br/Usado-iPhone-SE-32GB-Cinza-Espacial-Muito-Bom/p/MP18325006,Sim
546,Usado: iPhone SE 32GB Dourado Muito Bom,989.0,989.0,"Até 10xdeR$98,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h72/h12/h00/h00/14027401723934.jpg,www.carrefour.com.br/Usado-iPhone-SE-32GB-Dourado-Muito-Bom/p/MP18040477,Sim
547,Smartphone Samsung Galaxy A10S 32GB Preto Câmera Traseira 13MP + 2MP Selfie 8MP Tela Infinita de 6.2,979.0,979.0,"Até 10xdeR$97,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h1d/h64/h00/h00/26848337526814.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A10S-32GB-Preto-Camera-Traseira-13MP-2MP-Selfie-8MP-Tela-Infinita-de-6-2/p/MP24278380,Sim
548,Smartphone Samsung Galaxy J5 Pro 32GB Dourado 4G Tela 5.2,977.9,977.9,"Até 10xdeR$97,79  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hea/h50/h00/h00/11911339999262.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-J5-Pro-32GB-Dourado-4G-Tela-5-2-Camera-13MP-Android-7-0/p/5129028,Sim
549,Smartphone Samsung Galaxy A10s 32GB Azul 4G Tela 6.2,,869.0,"Até 10xdeR$96,56  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h5c/hab/h00/h00/15106834628638.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A10s-32GB-Azul-4G-Tela-6-2-Camera-Dupla-13MP-Selfie-8MP-Dual-Chip-Android-9-0/p/5854130,Não
550,Smartphone Samsung Galaxy A10s 32GB Vermelho 4G Tela 6.2,,869.0,"Até 10xdeR$96,56  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hb1/hfb/h00/h00/15106832138270.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A10s-32GB-Vermelho-4G-Tela-6-2-Camera-Dupla-13MP-Selfie-8MP-Dual-Chip-Android-9-0/p/5854156,Não
551,Smartphone Samsung Galaxy A10s 32GB Preto 4G Tela 6.2,,869.0,"Até 10xdeR$96,56  sem juros",static.carrefour.com.br/medias/sys_master/images/images/he2/h0e/h00/h00/15106829582366.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A10s-32GB-Preto-4G-Tela-6-2-Camera-Dupla-13MP-Selfie-8MP-Dual-Chip-Android-9-0/p/5854164,Não
552,Smartphone Asus ZB555 Zenfone MAX M3 64GB Vermelho,959.0,959.0,"Até 10xdeR$95,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hdc/h41/h00/h00/26518992322590.jpg,www.carrefour.com.br/Smartphone-Asus-ZB555-Zenfone-MAX-M3-64GB-Vermelho/p/MP23720278,Sim
553,Smartphone LG K50S 32GB Câmera Tripla 13MP Preto LMX540BMW,959.0,959.0,"Até 10xdeR$95,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hfa/hd8/h00/h00/17523072106526.jpg,www.carrefour.com.br/Smartphone-LG-K50S-32GB-Camera-Tripla-13MP-Preto-LMX540BMW/p/MP23353666,Sim
554,"Smartphone Samsung Galaxy A10s, 6.2', 32GB, Octa-Core, Câmera 13MP/2MP, Azul, A107M",959.0,959.0,"Até 10xdeR$95,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h35/h5b/h00/h00/16920514625566.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A10s-6-2-32GB-Octa-Core-Camera-13MP-2MP-Azul-A107M/p/MP22211163,Sim
555,Smartphone LG K12 Prime Preto 32GB 3GB de RAM Tela de 6.26 Camera Tripla de 16MP 2MP e 5MP,959.0,959.0,"Até 10xdeR$95,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h55/h0a/h00/h00/14720905674782.jpg,www.carrefour.com.br/Smartphone-LG-K12-Prime-Preto-32GB-3GB-de-RAM-Tela-de-6-26-Camera-Tripla-de-16MP-2MP-e-5MP/p/MP19295383,Sim
556,Smartphone / Motorola / Moto G6 Play XT-1922-7 / Tela de 5.7 / Dual Sim / 16GB - Azul,955.58,955.58,"Até 10xdeR$95,56  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h5e/h20/h00/h00/14945084047390.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-G6-Play-XT-1922-7-Tela-de-5-7-Dual-Sim-16GB-Azul/p/MP19685077,Sim
557,Smartphone Motorola Moto E5 32GB Ouro 4G Tela 5.7,949.0,949.0,"Até 10xdeR$94,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h1d/h8b/h00/h00/13407515705374.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-E5-32GB-Ouro-4G-Tela-5-7-Camera-13MP-Sefie-5MP-Dual-Chip-Android-8-0-Oreo/p/5575923,Sim
558,Smartphone Asus Zenfone Live L2 ZA550KL 2GB/32GB - Preto,929.9,929.9,"Até 10xdeR$92,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h35/h4a/h00/h00/26669050495006.jpg,www.carrefour.com.br/Smartphone-Asus-Zenfone-Live-L2-ZA550KL-2GB-32GB-Preto/p/MP23965021,Sim
559,Smartphone Asus Zenfone Live L2 ZA550KL 2GB/32GB - Dourado,929.9,929.9,"Até 10xdeR$92,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h8f/hf4/h00/h00/26669051478046.jpg,www.carrefour.com.br/Smartphone-Asus-Zenfone-Live-L2-ZA550KL-2GB-32GB-Dourado/p/MP23967017,Sim
560,Smartphone Asus ZA550 Zenfone Live L2 32GB Dourado,929.9,929.9,"Até 10xdeR$92,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hee/h36/h00/h00/26519171235870.jpg,www.carrefour.com.br/Smartphone-Asus-ZA550-Zenfone-Live-L2-32GB-Dourado/p/MP23721255,Sim
561,"Smartphone LG K50S Azul Tela 6,5' Memória Interna 32GB Câmera Tripla com Selfie de 13MP e Bateria de",929.9,929.9,"Até 10xdeR$92,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h36/h7e/h00/h00/17523073417246.jpg,www.carrefour.com.br/Smartphone-LG-K50S-Azul-Tela-6-5-Memoria-Interna-32GB-Camera-Tripla-com-Selfie-de-13MP-e-Bateria-de/p/MP23353665,Sim
562,Smartphone Samsung Galaxy A10 Tela 6.2` 32GB Câmera Traseira 13MP - Preto,929.0,929.0,"Até 10xdeR$92,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h4c/h40/h00/h00/27049066496030.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A10-Tela-6-2%60-32GB-Camera-Traseira-13MP-Preto/p/MP24564944,Sim
563,Smartphone LG X540BMW K50S Azul 32 GB,929.0,929.0,"Até 10xdeR$92,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h93/he6/h00/h00/17370408157214.jpg,www.carrefour.com.br/Smartphone-LG-X540BMW-K50S-Azul-32-GB/p/MP23088094,Sim
564,"Smartphone Samsung Galaxy A10s, 6.2', 32GB, Octa-Core, Câmera 13MP/2MP, Vermelho, A107M",929.0,929.0,"Até 10xdeR$92,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h60/h5f/h00/h00/17018665173022.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A10s-6-2-32GB-Octa-Core-Camera-13MP-2MP-Vermelho-A107M/p/MP22383370,Sim
565,Smartphone Samsung Galaxy A10 32GB Preto Tela 6.2,929.0,929.0,"Até 10xdeR$92,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hed/hee/h00/h00/13765317459998.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A10-32GB-Preto-Tela-6-2-Camera-13MP-Selfie-5MP-Dual-Chip-Android-9-0/p/5675413,Sim
566,Smartphone LG X540BMW K50S Preto 32 GB,928.0,928.0,"Até 10xdeR$92,80  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h1b/hc3/h00/h00/26446994997278.jpg,www.carrefour.com.br/Smartphone-LG-X540BMW-K50S-Preto-32-GB/p/MP23590508,Sim
567,Smartphone / Xiaomi / MI7A / 16GB / Tela de 5.45 / Dual Sim - Preto,902.49,902.49,"Até 10xdeR$90,25  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h76/hd3/h00/h00/15133950279710.jpg,www.carrefour.com.br/Smartphone-Xiaomi-MI7A-16GB-Tela-de-5-45-Dual-Sim-Preto/p/MP19975560,Sim
568,Smartphone Motorola Moto X Play 16GB Preto 4G Tela 5.5,902.49,902.49,"Até 10xdeR$90,25  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h8f/hbd/h00/h00/8883400900638.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-X-Play-16GB-Preto-4G-Tela-5-5-Camera-21MP-Android-5-1/p/9779604,Sim
569,"Smartphone LG K8 Plus, Azul, LMX120, Tela de 5.45', 16GB, 8MP",899.9,899.9,"Até 10xdeR$89,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h4a/hda/h00/h00/26522618200094.jpg,www.carrefour.com.br/Smartphone-LG-K8-Plus-Azul-LMX120-Tela-de-5-45-16GB-8MP/p/MP23715576,Sim
570,"Smartphone Samsung Galaxy A10, Preto , A105M, 6,2', 32GB, 13MP+5MP",899.9,899.9,"Até 10xdeR$89,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hfa/h22/h00/h00/14550164930590.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A10-Preto-A105M-6-2-32GB-13MP-5MP/p/MP19008303,Sim
571,Smartphone Samsung Galaxy J7 Neo TV SM-J701MT 16GB Dourado 4G LTE Tela 5.5,899.9,899.9,"Até 10xdeR$89,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h47/hfa/h00/h00/9559410147358.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-J7-Neo-TV-SM-J701MT-16GB-Dourado-4G-LTE-Tela-5-5-Camera-13MP-Android-7-0/p/5091500,Sim
572,Smartphone Samsung Galaxy J5 Prime 32GB Dourado 4G LTE Tela 5.0,899.9,899.9,"Até 10xdeR$89,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hec/h27/h00/h00/9442961195038.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-J5-Prime-32GB-Dourado-4G-LTE-Tela-5-0-Camera-13MP-Android-6-0-1/p/5081165,Sim
573,Smartphone Nokia 2.3 Dual Chip Android Tela 6.2,899.03,899.03,"Até 10xdeR$89,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hfb/h9b/h00/h00/27245499580446.jpg,www.carrefour.com.br/Smartphone-Nokia-2-3-Dual-Chip-Android-Tela-6-2-HD-32GB-4G-Camera-13MP-2MP-Preto/p/MP24911100,Sim
574,Smartphone Nokia 2.3 Dual Chip Android Tela 6.2,899.03,899.03,"Até 10xdeR$89,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hff/h06/h00/h00/27244702203934.jpg,www.carrefour.com.br/Smartphone-Nokia-2-3-Dual-Chip-Android-Tela-6-2-HD-32GB-4G-Camera-13MP-2MP-Dourado/p/MP24908223,Sim
575,Smartphone Nokia 2.3 Dual Chip Android Tela 6.2,899.03,899.03,"Até 10xdeR$89,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h2d/hc7/h00/h00/27244705939486.jpg,www.carrefour.com.br/Smartphone-Nokia-2-3-Dual-Chip-Android-Tela-6-2-HD-32GB-4G-Camera-13MP-2MP-Verde-Ciano/p/MP24906471,Sim
576,Smartphone Galaxy A10s tela infinita câmera dupla bateria 4000mAh Dual Chip Octa Core Android-Samsung - Azul,899.0,899.0,"Até 10xdeR$89,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h37/ha4/h00/h00/16930560999454.jpg,www.carrefour.com.br/Smartphone-Galaxy-A10s-tela-infinita-camera-dupla-bateria-4000mAh-Dual-Chip-Octa-Core-Android-Samsung-Azul/p/MV22223067,Sim
577,Smartphone / Samsung / J2 Core / Tela de 5 / Dual Sim / 16GB - Dourado,897.18,897.18,"Até 10xdeR$89,72  sem juros",static.carrefour.com.br/medias/sys_master/images/images/ha7/h01/h00/h00/15186472730654.jpg,www.carrefour.com.br/Smartphone-Samsung-J2-Core-Tela-de-5-Dual-Sim-16GB-Dourado/p/MP20072071,Sim
578,Smartphone / Samsung / J2 Core / Tela de 5 / Dual Sim / 16GB - Preto,897.18,897.18,"Até 10xdeR$89,72  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hdf/h54/h00/h00/15133876748318.jpg,www.carrefour.com.br/Smartphone-Samsung-J2-Core-Tela-de-5-Dual-Sim-16GB-Preto/p/MP19976487,Sim
579,"Smartphone Multilaser MS80X 4G Android 8.1 Qualcomm 4GB RAM e 64GB Tela 6,2'HD Câm Traseira 12MP+5MP Cam Frontal 16MP Preto Copy NB743",893.86,893.86,"Até 10xdeR$89,39  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h7b/hdb/h00/h00/12958798381086.jpg,www.carrefour.com.br/Smartphone-Multilaser-MS80X-4G-Android-8-1-Qualcomm-4GB-RAM-e-64GB-Tela-6-2-HD-Cam-Traseira-12MP-5MP-Cam-Frontal-16MP-Preto-Copy-NB743/p/MP13456370,Sim
580,Smartphone Philco Dual Sim Android 9.0 Tela 5.45 4G 64GB PCS01 Preto,879.9,879.9,"Até 10xdeR$87,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hd9/h1e/h00/h00/26696675229726.jpg,www.carrefour.com.br/Smartphone-Philco-Dual-Sim-Android-9-0-Tela-5-45-4G-64GB-PCS01-Preto/p/MV23989541,Sim
581,Smartphone Huawei Honor 7S 16GB Dual Sim Global 5.45' 13MP/5MP Os 8.1.0 - Azul,870.64,870.64,"Até 10xdeR$87,06  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h9b/hbf/h00/h00/13506832793630.jpg,www.carrefour.com.br/Smartphone-Huawei-Honor-7S-16GB-Dual-Sim-Global-5-45-13MP-5MP-Os-8-1-0-Azul/p/MP15213806,Sim
582,Smartphone LG K50S LMX540BMW 32GB Dual Chip Tela 6.5' 4G WiFi Câmera Dual 13MP+5MP Preto LG,869.0,869.0,"Até 10xdeR$86,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h35/hec/h00/h00/26650845839390.jpg,www.carrefour.com.br/Smartphone-LG-K50S-LMX540BMW-32GB-Dual-Chip-Tela-6-5-4G-WiFi-Camera-Dual-13MP-5MP-Preto-LG/p/MP23925566,Sim
583,SMARTPHONE POSITIVO TWIST 2 (S532) PRO PRETO - 3900964,867.34,867.34,"Até 10xdeR$86,73  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h90/h2a/h00/h00/27137292369950.jpg,www.carrefour.com.br/SMARTPHONE-POSITIVO-TWIST-2-S532-PRO-PRETO-3900964/p/MP24717608,Sim
584,"Smartphone LG K12 Max 32GB Dual Chip Tela 6,2` Câmera Dupla 13MP + F2.0 - Preto",859.0,859.0,"Até 10xdeR$85,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/ha4/h1a/h00/h00/26951920877598.jpg,www.carrefour.com.br/Smartphone-LG-K12-Max-32GB-Dual-Chip-Tela-6-2%60-Camera-Dupla-13MP-F2-0-Preto/p/MP24414686,Sim
585,Smartphone LG K12 Max Preto 32GB 3GB de RAM Tela de 6.26 Octa Core Camera Dupla de 13M e 2MP,859.0,859.0,"Até 10xdeR$85,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hbf/h5e/h00/h00/14477272973342.jpg,www.carrefour.com.br/Smartphone-LG-K12-Max-Preto-32GB-3GB-de-RAM-Tela-de-6-26-Octa-Core-Camera-Dupla-de-13M-e-2MP/p/MP18890000,Sim
586,Usado: Smartphone Samsung Galaxy J7 Prime 2 Dourado 32GB 5.5' Android 8.0 Oreo SM-G611MT/DS - Excelente,850.0,850.0,"Até 10xdeR$85,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h72/hdf/h00/h00/26632396275742.jpg,www.carrefour.com.br/Usado-Smartphone-Samsung-Galaxy-J7-Prime-2-Dourado-32GB-5-5-Android-8-0-Oreo-SM-G611MT-DS-Excelente/p/MV23895224,Sim
587,Smartphone Redmi S2 32GB Versão Global Cinza - I,849.0,849.0,"Até 10xdeR$84,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h80/h5d/h00/h00/26952506179614.jpg,www.carrefour.com.br/Smartphone-Redmi-S2-32GB-Versao-Global-Cinza-I/p/MV24415660,Sim
588,Smartphone LG K11 Plus 32GB Dourado,849.0,849.0,"Até 10xdeR$84,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hdd/heb/h00/h00/13539188408350.jpg,www.carrefour.com.br/Smartphone-LG-K11-Plus-32GB-Dourado/p/MP13476588,Sim
589,Smartphone LG K12+ LMX420BMW 32GB Dual Chip Tela 5.7' 4G Wi-Fi Câmera 16MP LG,849.0,849.0,"Até 10xdeR$84,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h5a/he7/h00/h00/13592075304990.jpg,www.carrefour.com.br/Smartphone-LG-K12-LMX420BMW-32GB-Dual-Chip-Tela-5-7-4G-Wi-Fi-Camera-16MP-LG/p/MP15529399,Sim
590,"Smartphone Multilaser G Pro 4G 2GB+32GB LCD IPS 6,1 Pol. Android 9 Octa Core Preto - P9097 P9097",831.0,831.0,"Até 10xdeR$83,10  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h33/h4e/h00/h00/14685999693854.jpg,www.carrefour.com.br/Smartphone-Multilaser-G-Pro-4G-2GB-32GB-LCD-IPS-6-1-Pol-Android-9-Octa-Core-Preto-P9097-P9097/p/MP19229704,Sim
591,SMARTPHONE MOTOROLA XT2053 MOTO E6S 32GB VERMELHO MAGENTA,829.0,829.0,"Até 10xdeR$82,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h31/h00/h00/h00/26758503268382.jpg,www.carrefour.com.br/SMARTPHONE-MOTOROLA-XT2053-MOTO-E6S-32GB-VERMELHO-MAGENTA/p/MP24087541,Sim
592,Smartphone Motorola Moto E6S XT2053 Azul Navy 32 GB,829.0,829.0,"Até 10xdeR$82,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h9d/h84/h00/h00/26758083706910.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-E6S-XT2053-Azul-Navy-32-GB/p/MP24085550,Sim
593,"Smartphone LG K40S 3GB/32GB Tela de 6,1 13MP+5MP Selfie 13MP PTO",815.0,815.0,"Até 10xdeR$81,50  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h18/hf7/h00/h00/15858284953630.jpg,www.carrefour.com.br/Smartphone-LG-K40S-3GB-32GB-Tela-de-6-1-13MP-5MP-Selfie-13MP-PTO/p/MV21228995,Sim
594,Smartphone Multilaser G P9095 Dual Chip Tela 5.5' 4G WiFi Câmera 5MP Preto Multilaser,813.29,813.29,"Até 10xdeR$81,33  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h03/haa/h00/h00/26650893746206.jpg,www.carrefour.com.br/Smartphone-Multilaser-G-P9095-Dual-Chip-Tela-5-5-4G-WiFi-Camera-5MP-Preto-Multilaser/p/MP23920718,Sim
595,"Smartphone Asus Zenfone Live L1 QuadCore, 32GB, 13MP, Tela 5.5 Pol., Preto - ZA550KL-4A140BR",809.0,809.0,"Até 10xdeR$80,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h50/h28/h00/h00/13595091107870.jpg,www.carrefour.com.br/Smartphone-Asus-Zenfone-Live-L1-QuadCore-32GB-13MP-Tela-5-5-Pol-Preto-ZA550KL-4A140BR/p/MP15533953,Sim
596,Smartphone Xiaomi Redmi GO,808.9,808.9,"Até 10xdeR$80,89  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hf9/hcf/h00/h00/14421931393054.jpg,www.carrefour.com.br/Smartphone-Xiaomi-Redmi-GO/p/MP18782206,Sim
597,Estabilizador Eletrônico Moza Mini-s Essential Para Smartphone,799.45,799.45,"Até 10xdeR$79,94  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h97/h4e/h00/h00/16966578470942.jpg,www.carrefour.com.br/Estabilizador-Eletronico-Moza-Mini-s-Essential-Para-Smartphone/p/MP22284573,Sim
