modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_aunicio,timestamp
"iPhone 11 Pro Max Apple com 512GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 7.904,15","R$ 7.904,15", Nov/2019,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUclu2zAQ%2FZUBDznJsijL8gIYQuOk7cFBjTSH3owRNXLYSiIxIoMGQf69IyNueyLeMssbvqkX4tG6QW2VTrVKVHj1JMB01vwS6Nk10QS1fVOROxGeQ%2FDjdj6%2FCMGl3g3BtWxdalyf1jxfZllWFHlZxdCfRhfZ0O4nGhfI3kxUT42N%2FU7cHhkbx57JuItkpBcNYXdtcWPE3ptr%2BenHw2F2mj3dH%2B7l2f9tIOBaIRsbb9Q2S9fLRL1gFyXMapMVqRY8YD9ls8dnNxBoDUd28IC%2F4ZP3HYGsBEudf7lN4Ik6hEcKdkD4egcNQZksqwTst%2B%2BgF6Kz9eLYVz0xCsKRLGMiJaMdpwwEFVTniEBwi4HY4tTk4IYzwl1krCoHM5kvmkT4d%2Fc44Dja80CNcK5tiU%2B2Eb7ULdYF1aXRmFFet6tG1%2Fla58W62Sw2RtxjcEwX92J9RR%2BJj9MnwWf5pelAMvPs%2BPViXa7%2BIz7ce%2Bpih6zeRWI5piJt2pJwo97%2FAPCKtG0%3D,Wed Apr 29 13:01:49 2020
"IPhone 11 Pro Max Apple 512GB 6.5"" Desbloqueado Verde","R$ 9.259,00","R$ 7.904,15", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-512gb-6-5-desbloqueado-verde/p,Wed Apr 29 13:01:49 2020
"IPhone 11 Pro Max Apple 512GB 6.5"" Desbloqueado Cinza Espacial","R$ 8.834,04","R$ 7.904,15", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-512gb-6-5-desbloqueado-cinza-espacial/p,Wed Apr 29 13:01:49 2020
"iPhone 11 Pro Max Apple com 512GB, Tela Retina HD 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Cinza-Espacial","R$ 7.904,15","R$ 7.904,15", Abr/2020,www.extra-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jpXYsRMgMNY02A4pVmw97BYwEp1qsyVBkot2Rf%2F7mKDedhLeB4n3qDfxTCEaZ8VGyFyKTKRXTwxUb9Qvhj44PaokNm9iDD0LTyn5uJnPr0JyOb2kgLlyQ34K86ooirJcVO2YhmN0Y1C0%2FYnKJTI3F2ogbcZhy26PAbULPpByV0k5m8im7bTiRrF9UNP48cf9YXacPe4Pe352fxcwmCY4rfJKbIq8qTLxjP3IRep1UeaSscXh0ss8PDlLICU8BAf3%2BAKfvO8JOBJUcvH5NoNH6hG%2BUTIW4csdrLKqzcB8%2FQ5yyWIwnuVdO1BARhjJBMzYH028FCBooT2PCAS3mCgYBE1wcPaMcDcGbFsHM9gZ%2Bxtn%2B%2BhRGez%2FnX20GKM5W9LMua6jcDSa%2BaZRS70%2B6TVpWpykbmTXYVfXslF1Wa2I3TG5QFd3vVxO8KP1fvqky4041dmF16u1qv8jPsw76sceg3hnKfA9xeqkdFfKRrz%2FAZlJs9w%3D,Wed Apr 29 13:01:49 2020
"iPhone 11 Pro Max Apple com 512GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 7.904,15","R$ 7.904,15", Abr/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUUtv2zAM%2FiuEDj05jt3YchMgMNa02A4pVnQ99BYwMp1osy2DkooVRf%2F76GDeehK%2BBx8f9a5eib11g9qoPM1VosLbSAJMZ80vgSO7JpqgNu8qcifCOYTRb5bLixBcatCjP%2BLZYmpcnx55WWZZVhTXuo6hP3gX2dD2JxoXyF5NVE%2BNjf1W3CMyNo5HJuMuknFDoCFs5xZXRuy9mcsPLw%2F7xWHxfL%2B%2Fl2f3r4GAuUJWNqNRmyy9KRP1il2UNNU6K9Jc8ID9FM4%2Bnt1AkOfwyA4e8Dd8GceOQFaCMr%2F%2BepvAM3UITxTsgPDtDhoCnZR1Avb7D8hXorMdxbGre2IUhJ4sYyIl3vopA0EN9SkiENxiILY4Ndm74YRwFxnr2sFC5osmEf4fPg7ovT0N1Ajn2pb4YBvhC0OV1obadVNURUutNmV%2BbLJWa1wfq1LcPjimi7sqqhn%2Bjbybvkk2kX%2BaTiRTT47fLuay%2BkTMdupih6w%2BRGI5p9Krm0LrlVEffwC0SbR4,Wed Apr 29 13:01:49 2020
"IPhone 11 Pro Max Apple 512GB 6.5"" Desbloqueado Prata","R$ 9.299,00","R$ 7.904,15", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-512gb-6-5-desbloqueado-prata/p,Wed Apr 29 13:01:49 2020
Smartphone Samsung Galaxy S20+ SM-G985F Desbloqueado Dual Chip 128GB Android 10 Cloud Blue + Relógio Galaxy Watch Active 2,"R$ 7.899,00","R$ 7.899,00", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s20-sm-g985f-desbloqueado-dual-chip-128gb-android-10-cloud-blue-relogio-galaxy-watch-active-2/p,Wed Apr 29 13:01:49 2020
"iPhone 11 Pro Apple com 256GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Dourado","R$ 7.799,00","R$ 7.799,00", Abr/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuCDj05ju3asR0gMNak2A4ZVnQ97BZQEpNosy2DkgoURf%2F76GDedhLeB4nHp3f5iuStG%2BVW5mkuExneJmSge6t%2FMZzImaiD3L7LSD0L1xAmv12vb0JwqQYPXsHVQqrdkCpaV1mWleX9pothOHkXSePuJ2gX0N7N1IDGxmHH7gkIjKOJULubpN0YcAy7ZcWdZvugl%2FHTj6%2FH1Wn18nh85Gf%2FdwGDZYIj60nLbZY2VSJfoY98TV23bZolcoRhvs0%2BXd2IIs%2FFEznxaZp6FJxGFNXm80MiXrAH8YzBjiC%2BHIRBUSVNlwj77bvI71knO7Fj3w1IwAg8WoKER7z1c3wUneguEQSKBwhIFuYlRzdeQBwiQdc5sRIHbobD%2F6s8juC9vYxomHPnM9LJGuY3daMy07ZKF6ZWRql6o9qzMa3Os7xqFLt9cIQ3d13WC%2Fxz7X7%2BIA7CPzSXw4Eujt5u5qr%2Bj1js2MceSH6wRFykbNoSy6Io5MdvpFWyoA%3D%3D,Wed Apr 29 13:01:49 2020
"iPhone 11 Pro Apple com 256GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Dourado","R$ 7.799,00","R$ 7.799,00", Abr/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jp3EXwECY03a7ZBhQdvDbgEj06lW2xJoqUBR9L%2BPDpp1J%2BF9kHh8elevxKOxg1qrNE5VpPybIwG6M%2FpFoGPbBO3V%2Bl0F7kR49t6N6%2Fn8IngbOzt427KxsbZ9fOJ5liTJarXM6%2BD742gDa9r8QW09mZuJ6qkxod%2BI2yFjY9kxaXuRtOyiwW%2BuK2602Ht9HT%2F%2B%2FrmfHWdPd%2Fs7ebb%2FFgi4Tkhi7bRaJ3GZReoVuyDHFEVVxUmkBuyn08zh2Q4EaQoHtvDNuY5A0sAiy7%2FfRvBEHcIDeTMg%2FNhBQ5BFZR2B%2BfUI6VJ0Nk4c27onRkE4kmGMZGQ04xSfoIb6HBAIbtETG5yW7O1wRtgFxrq2MIOdNCPhvxoPA46jOQ%2FUCGfblvhoGuGzivJ0hS1WZY6nsi2qRZ63eKqaclklCxT36C3Txb0sr%2Bjz2MP0PXAv%2FzNVI3HOlt8u1qz4j%2Fh0b6kLHbL6EImlRlVgvkqKtFQffwHForGk,Wed Apr 29 13:01:49 2020
"Smartphone Samsung Galaxy S20 SM-G980F Desbloqueado Dual Chip 128GB Android 10 Cloud Pink + Smart Tv Led 65"" Samsung Ru7100 Ultra Hd 4K","R$ 7.599,00","R$ 7.599,00", Abr/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s20-sm-g980f-desbloqueado-dual-chip-128gb-android-10-cloud-pink-smart-tv-led-65-samsung-ru7100-ultra-hd-4k/p,Wed Apr 29 13:01:49 2020
"IPhone 11 Pro Max Apple 256GB 6.5"" Desbloqueado Cinza Espacial","R$ 7.999,00","R$ 7.559,10", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-256gb-6-5-desbloqueado-cinza-espacial/p,Wed Apr 29 13:01:49 2020
Xiaomi Mijia Youpin Hagibis Notebook Cooling Pad Ímã adsorção física estável Arrefecimento antiderrapante Pad,"R$ 7.474,57","R$ 7.474,57", Abr/2020,images-americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUctu2zAQ%2FBWCgHNyZJEU9TBgCIYLo4em7bE9BSty6bCWRZWibQRB%2Fr1rJWlRgIedmV1gZvjCLxgnHwa%2B5iITfMnT84gETO%2FNkeAYgz2bxNcv%2FBx7Ep5SGqf1apUimCNGmYHV85yZcPpgV%2FN5C8ZspDEOaymts7W2qquk0pUrrHZ53ThX3vmNbmqBphGIRlnXCVfXpRMo78JGW9RSg3U1NhqB9NoUFUkRrY9o0iO52syeFmq7kHt61%2Bs1gxNGb2CA6WYr6yLxc5QUaBJK51qLRlULtXcRht8L9Wm7%2F3Kfq3uZq1IsZIkjRGI7eQXnew82TMSGcXhb3e6%2BPRB%2B6gn24YqRujKj4es8q%2FWSX6A%2FU41VURWZrpZ8IENU3g8P4eTZg%2F%2Flgf0M59EP7DMcfOcn9jUk7EI4sl0IvR8O7DtY1p5aBnYKsW0Dc%2B1EmRhOqb1gz7YxokPjTzikwGBI3mKMMNKEt%2BN%2Fn3mmHiZ%2FGPDGBecwPnpLvFVCYiEKU1lb5OAoNVZlVWOlrJVW0vaUQsR5W%2BkP9B5m%2B1%2FHt%2FyQ8BDi87x%2BS%2F2XeL%2FYYX%2FuIfJXkiJ1xV2jRAm5469%2FAKTLz%2B4%3D,Wed Apr 29 13:01:49 2020
"iPhone XS Apple OLED 5.8"" Desbloqueado 256GB 4G Prata","R$ 7.569,00","R$ 7.456,55", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-apple-oled-5-8-desbloqueado-256gb-4g-prata/p,Wed Apr 29 13:01:49 2020
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Dourado","R$ 7.391,12","R$ 7.391,12", Mar/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jhXHcRogMNak2w4pFmw99BYwEpNqsy2BlooVRf%2F76KDZdhLeBwm%2Bpzf1Qjw436uV0rlWmYqvgQSY1plfAgN7m0xUqzeVuBXhOcYwrKbTixB9Hnwf%2FYmdz43v8iNPq6Io5vNZ2aTYHQaf2ND6Jxofyd2MVEfWpW4t7oCM1nNgMv4iGdlFfVxfV9wYsXfmOn54ethNDpPH%2B929PJu%2FCwRcJ%2BRiE4xaFfmyytQLtknC1OWtZJtlqsduzOb2z74n0Br27OEBf8OnEFoCOQlm1eLLXQaP1CJ8p%2Bh6hK9bsASLrGoycN9%2BgC5FZxfEsWk6YhSEAznGTEYGN4wZCBpozgmB4A4jscNxyc73Z4RtYmwaDxPYSj2S4F%2FtqcdhcOeerHD%2BdCI%2BOCu8nVFVV3NbGlOX%2BrjQ9aJYajqauiazrI7iHqJnurjL5RV9BN6PfwSf5ZPGfuScs%2BfXi7Wq%2FyM%2B3BtqU4us3kVi6VKVpdZWE6r3P%2FIVs0E%3D,Wed Apr 29 13:01:49 2020
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 7.391,12","R$ 7.391,12", Abr/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUclu2zAQ%2FZUBDznJsiRrqQ0YQuME7cFBgzaH3IwRNbLZSqIwJIMGQf69IyNqeyLeMssbvqkXYmfsqHYqjVMVKf86kQDdG%2F1L4MS2Ddqr3ZsK3Itw8X5yu%2FX6Kngba3ToGrwYjLUd4obXRZIkeZ5ldfDDydnAmvY%2FUVtP5mamBmpNGPbinpCxtTwxaXuVtB09jX6%2FtLjRYh%2F0Un56fjiuTqun%2B%2BO9PIe%2FDQQsFbKynrTaJfGnIlIv2AdJU222Ei6L1IjDHM48XuxIkKbwyBYe8Dd8nqaeQFaCrCi%2F3EbwRD3Cd%2FJmRPh6By1BGRV1BObbD0g3orOZxHGoB2IUhI4MYyQlzrg5A0EN9TkgENyiJzY4Nzna8YxwFxjr2sJK5osmEf4dPozonDmP1Apnu474ZFrh2yxHbJouT7ouaRA3eYVtp8ut7sqqrBJxO2%2BZru4qrxb4Efkwf5NsIv80n0imni2%2FXs1F9R%2Bx2KkPPbJ6F4nlnGrb5SRzMvX%2BB8d%2FtOM%3D,Wed Apr 29 13:01:49 2020
"IPhone 11 Pro Max Apple 256GB 6.5"" Desbloqueado Dourado","R$ 8.399,00","R$ 7.391,12", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-256gb-6-5-desbloqueado-dourado/p,Wed Apr 29 13:01:49 2020
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água, Bateria de Longa Duração - Verde Meia-Noite","R$ 7.391,12","R$ 7.391,12", Abr/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUktv2zAM%2FiuEDj05jh%2BxnQYIjDUt1kOyFW0x7BYwMpNosy2DkooWRf976WDedhK%2BBwl%2BpN7VC7EztlcrlcapipR%2FG0iAbo3%2BLXBg2wTt1epdBW5FOHs%2FuNV8fhG8jTU6dAc8G4y17eIDz4skSRaLbFEH3%2B2dDaxp%2FQu19WSuRqqjxoRuLe4BGRvLA5O2F0nb3lPv11OLKy32Tk%2Fl%2B5%2B77Ww%2Fe77b3smz%2BdtAwFQhI%2BtBq1USL4tIvWAbJE2VX0u4LFI9dmM483C2PUGawgNb2OErfBmGlkBGgqwov95E8EwtwiN50yPc30IZFXUE5vsTpLmIbAaRN3VHjILQkWGMxO%2BMGwMQ1FCfglA36IkNQkOwtf0J4TYw1rWFGfwgFnZHBmffrPH0b%2FmhR%2BfMqadGOHs8Eu9NI3ySH3RRajw2ulwmZV7lhUSuckzKkprD6HbeMl3c1aKa4J%2FYm%2FFUMpHcalyTTHay%2FHYxF9V%2FxGSnNrTI6kMk1uOfWGbZdZlr9fEJNTK1Pg%3D%3D,Wed Apr 29 13:01:49 2020
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água, Bateria de Longa Duração - Verde Meia-Noite","R$ 7.391,12","R$ 7.391,12", Abr/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jh3biRMgMNa02w7JFmzFsFvAykyqzbYESipWFP3vpYNm7Ul4H6T4yGf1SOyNHdRK5WmuEhWeHAnQndF%2FBTq2bdRBrZ5V5E6EhxCcX02nZyHY1Nkh2CMbm2rbp%2Fc8rbIsK8tZ2cTQH7yNrGn9B7UNZK5GqqfWxH4tboeMrWXHpO1Z0tKLhrC%2BtLjSYu%2F1pfzwe7edHCZ3t9tbeTb%2FGwi4VMjE2mm1ytK6StQjdlHCLIqlZJslasB%2BzGb2D3YgyHPYs4Ud%2FoNPznUEMhLMqvmX6wTuqEP4QcEMCF9vYJ5UTQLm%2B0%2FICxHZOJE3TU%2BMgtCTYUzE740fAxA00JyiUNcYiA1CS7C1wwnhJjI2jYUJ%2FCIWdkcGJ9%2BsCfS%2B%2Bzig9%2BY0UCucPR6JD6YVPkPUbVEvZ5hVta7mZV5WutTHqijv87xeitsHy3R2F%2FUFvaXej4eCz3KpcUky18ny09laLT4Qb%2B4NdbFDVi8isSxULWqS3%2FJavbwCZcW0bA%3D%3D,Wed Apr 29 13:01:49 2020
"IPhone 11 Pro Max Apple 256GB 6.5"" Desbloqueado Prata","R$ 8.399,00","R$ 7.391,12", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-256gb-6-5-desbloqueado-prata/p,Wed Apr 29 13:01:49 2020
