modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_aunicio,timestamp
"Samsung Galaxy Z Flip Preto, com Tela de 6,7?, 4G, 256GB e Câmera Dupla de 12MP + 13MP - SM-F700FZKDZTO","R$ 8.099,44","R$ 8.099,44", Abr/2020,www1.fastshop.com.br,https://track2.jacotei.com.br/r?h=eJxlkk1v4yAQhv8K4tDLGn80ifMhWZG23kSrVdqoyV5yiQiMXW%2BNQYCbTar%2B946drDZSL8C8vMzAM7zTN7Cu0g2d0SRMaED9yQAGoq7EK4bGatkKT2fvtLU1brx4b9wsio7HY1hw592LNqHQKjzY6AiHyEQy2iw3q8U4jhe79fZpv37OI8eVa5uSlbzmf0%2FszIq6MsxY8Jrdj9LywJxiBR4pzq%2FyjGKXOpobbn0DNsNZQGU1%2B8OF9lDdtV7tnW5RzbD2%2FlZWIKtWdXIfCq4Mr8omWz%2F%2FWP38vbqIuvHQ%2BOwx70MPVmVfLn0nMJkStwXYnl3T4Ooxx%2BHLKWQmjKCzOJyMAvrG6xZxTuLpNBwOA9pw1dHdXHCQZY%2BD7MgCcZB1hyMgWI9soeZEAkmD8Twgw2VAkNLyOwHyMFdgOclbc3Ek96s1%2BUaSAU6MbFbscptf%2BW779L%2BdbcOdQwogUdNFAXZfya7nogApk2lxGCVpPE6TVExHMXA5iUEO%2BBDdzmsLvRsd%2F8LrOxbYJbLBH9C9mnsotT311tH4RriaH6Bua27pB25ZJESnhZQDOUnpxycBMdGG,Fri Apr 10 00:41:39 2020
Smartphone Samsung Galaxy S20 Ultra SM-G988B Desbloqueado Dual Chip 512GB Android 10 Preto,"R$ 8.499,00","R$ 8.074,05", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s20-ultra-sm-g988b-desbloqueado-dual-chip-512gb-android-10-preto/p,Fri Apr 10 00:41:39 2020
"IPhone 11 Pro Max Apple 512GB 6.5"" Desbloqueado Cinza Espacial","R$ 9.199,00","R$ 7.999,63", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-512gb-6-5-desbloqueado-cinza-espacial/p,Fri Apr 10 00:41:39 2020
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Verde Meia-Noite","R$ 7.919,12","R$ 7.919,12", Mar/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05TuTYcRogMNa02A7pVmzFsFvASEyizbYMSipQFP3vo4N524l4HyQeyTf1Qhyc79VG6VyrTMXXgQSY1plfAgf2NpmoNm8qcSvCJcYhbObzqxB9bjBgOOLFYW58lx95Xi0Wi7IsdZNidwg%2BsaHtTzQ%2BkrsZqY6sS91W3AMyWs8Dk%2FFXyfg%2BUh%2B304gbI%2FbOTO2HH4%2F72WH2%2FLB%2FkLL7O0DA1CGRzWDUZpGvq0y9YJtkm%2FpW3%2Ba6yFSP3bice7r4nkBreGIPH4ahJZA4UOni410Gz9QifKXoeoRP92AJqmzdZOC%2BfAO9FJ3dII5d0xGjIAzkGDNpCS6M%2BQkaaM4JgeAOI7HDccje92eE%2B8TYNB5m8J1Y2EdyOPvsXaR%2Fx089huDOPVnh%2FOlEfHBWeDzaAuuyLq2xSNVpVS9rPBW1rpeahBB3iJ7p6hbfBP%2BsvRtfJYnkV%2BOZJNnZ8%2BvVXNX%2FEZOd2tQiq3eRWE6qisra1ZpW6v03ea22Aw%3D%3D,Fri Apr 10 00:41:39 2020
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Dourado","R$ 7.919,12","R$ 7.919,12", Dez/2019,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jh3bjRMgMNqk2w4ZFnQ97BYwMp2qsyWBlgoURf%2F76KDZdhLeB4nHp3f1SjwaZ9Va5WmuEhXePAnQvdG%2FBXp2bdRBrd9V5F6E5xD8uJ7PL0JwqXc2uI6NS7Ub0hPPqyzLyrLMmhiG4%2Bgia9q8oHaBzM1EDdSaOGzE7ZGxdeyZtLtIWnaRDZvrihst9kFfx4%2B%2Fvu9nx9nTw%2F5Bnu3fBQKuE5JYe63WWVpXiXrFPsoxy1W%2BSvNFoiwO023m8OwsQZ7DgR3ced8TSByo8sXX%2BwSeqEd4pGAswrcdtARVUjcJmB8%2FIS9EZ%2BPFsW0GYhSEIxnGREZGM075CRpozhGB4B4DscFpyd7ZM8IuMjaNgxnspBpJ%2F6%2FyaHEczdlSK5zrOuKjaYW%2FJcy6qm5PVVfWq644FTmd9G2h60W5rKgQ9xgc08Vd1Ff0eexh%2Bh%2F4Ih80dSNxzo7fLtZq%2BR%2Fx6d5SH3tk9SESS49qhdIrVaX6%2BANDx7IO,Fri Apr 10 00:41:39 2020
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Cinza-Espacial","R$ 7.919,12","R$ 7.919,12", Mar/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUUtv2zAM%2FiuEDj05juXUjwQIjDXN1kOGBVsPuwWszKTabEnQo0BX9L%2BPDpq2J%2BF7kPpIvogn8kFbI1ZC5lJkIj47YqAGrf4ydN72SUWxehHJDyw8xujCaj4%2FC9Hmzppoj17bXNkxf%2FDzqiiK6%2BtF26U4HoJNXtH6DyobSV9N1Ei9TuOa3Q499tY7T8qeJcW9yMT1pcWVYvuoLuWH3993s8Psfrvb8rN5b8DgUsGJlVNiVeRtlYknHBIP0yzlMpdlJgyO02x6%2F2gNgZSw9xa%2BODcQcByoZPntJoN7GhB%2BUtQG4e4WeoIqa7sM9I9fIBese%2B3YselG8sgIA2mPGZcEHab8BB10p4RAcIORvMapyc6aE8Jt8th1Fmaw0eYfzrbBodI4fGw%2BGQxBnwz1zNnjkfxB98w3bdHXZVkVUsm6bh%2BqsmoXqj5W1JS1wprdIVpPZ%2FeivaC3mffTmeAr32laEac6Wf98tlbNJ%2BLNvaEhDejFK0teTZ83ZaOWpRSv%2FwH32bN5,Fri Apr 10 00:41:39 2020
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Verde Meia-Noite","R$ 7.919,12","R$ 7.919,12", Mar/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05ThTLsxMgMNa02w7pFqzFsFugSHSqzbYEWipQFP3vpYNm60l4H3x4pF7EE9Lo%2FCDWQuZSZCI%2BB2RgOmf%2BMgzkbTJRrF9Eoo6FxxjDuJ7Pz0L0efBD9C05nxvf50eal4vFQiklmxT7w%2BgTGdz80cZHdFcT1aN1qd%2BwO2jS1lMgNP4sGc7CIW4uEVeG7b25jB9%2B3%2B1mh9nD7e6Wn%2B2%2FAAaXCW5sghHrRV6XmXjSXeJlqpVc5XKZiUH3025u%2F%2BgHBClhTx4%2Bh9AhcB0o5fLrdQYP2Gn4idENGr7dgEUos7rJwP24B1mwTi6wY9v0SJqRHtGRznhkdOPUH6GB5pQ0IFzriOT0FLLzw0nDTSLdNB5m8AuJ2Tt0evbdu4j%2Fb58GPY7uNKBlzrct0sFZ5o%2FmiLJSWqm6tMtC2aqwcmU%2FtUdV16qt2D1GT3h2F%2FUFvW%2B9nz4KvvBPTUfiXidPz2drWX0g3t1b7FKnSbyyRHxQUaxMZRQa8foGkxm1OA%3D%3D,Fri Apr 10 00:41:39 2020
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 7.919,12","R$ 7.919,12", Mar/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUsFu2zAM%2FRVCh54cx0ps2A4QGGvabYcMC7oedgtYmUm12ZZASQWKov8%2BOmi2nYTH90g%2BknpTL8TBukltlM61ylR89STADNb8FujZ9clEtXlTiQchnmP0YbNcXojocu%2Bm6E5sXW7cmD%2FxsiqKoizXbZfieAwusaHtLzQukr2ZQyP1No1bUXtk7B17JuMulJFaNMXttcSNEflorunHn9%2F2i%2BPi8X5%2FL8%2FubwEB1wxxbLxRmyJvqky94JBkmLrVba5XmZpwnGezh2c3EWgNB3bwyfuBQOxApVdfbjN4pAHhgaKdEL7eQU9QZU2Xgf3%2BA%2FRaeLZeFLtuJEZBGMgyZpISbJj9E3TQnRMCwS1GYotzkb2bzgh3ibHrHCykt3Bi%2F9%2FO04Qh2PNEvcTc6UR8tL3Em1XZN4U2uqW6bXRdrp4qbA0aKk59VcxXC9ExXdTr5oo%2Bpj3MB4LPcqF5OdLz7Pj1Iq3q%2FwIf6h0NaUBW70KxmT9CXVJbFpV6%2FwPq6bIh,Fri Apr 10 00:41:39 2020
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Cinza-Espacial","R$ 7.919,12","R$ 7.919,12", Abr/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUUtv2zAM%2FiuEDj05TuTYdRwgMNY02A4pVrQ97BYwMpNosyVBjwJd0f8%2BOqi3nYjvQeIj%2BS5eyQdtjVgLmUuRifjmiIHqtfrF0HnbJRXF%2Bl0k37NwidGF9Xx%2BFaLNFQYMR7xozJUd8qOfV4vFoiyXqzbF4RBs8oo2P1HZSPpmpAbqdBo27HbosbPeeVL2KilrIpm4mUbcKLYPamo%2F%2FHjYzw6zl91%2Bx2X7dwCDqYMjK6fEepGvqky8Yp94m7qRTS6LTBgcxuX048UaAinh0Vv44lxPwHGgksXXuwxeqEd4oqgNwrd76AiqbNVmoL8%2Fg1yy7rVjx7YdyCMjDKQ9ZtwSdBjzE7TQnhMCwR1G8hrHIXtrzgj3yWPbWpjBVpvfONsFh0pj%2F%2B%2F0yWAI%2BmyoY86eTuQPumO%2BaxpZK1mebisqGwZSYlWUVFRHUsviyO4Qraeruy7rCX4uvR0fxXn4U%2BORONfZ%2Breruar%2FIyY79alHLz5Y8nxQ0WDZENZKfPwB0gO04g%3D%3D,Fri Apr 10 00:41:39 2020
iPhone 11 Pro 512GB Cinza Espacial iOS 4G + Wi-Fi Câmera 12MP,"R$ 7.599,05","R$ 7.599,05", Mar/2020,images-americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUU1rGzEU%2FCtCYF8Sr%2FWxWksGExy3zqUhhh56DNKTFItsVlvtOiYN%2Be992Sa0BR3ezJsHM6NX%2BhzKkHJH15RXnF7S8aUPCKBN8IiwL9mfYKTrV3oqLS6O49gP6%2BVyLBYeQxGV9WqaK8hPn%2BxyOr%2ByABsBEIMWwkevlZduJaRaxdqryLSJsZmnjTKaBzA8BJA%2BOh61biIPYp43yqOGS9OA0FaCUyxIYLWal%2BBTCTDeo6vN5GkmtzOxx3c%2Bnyv7FEoC29nh3VblCvJTlDHjJBphjDZKz%2BQ%2BFtv9nMkv2%2F23BZMLwWTDZ6IJvS3IOnG2MbXJ%2Bjwgm%2Fvuj3S7u7tFfGwRtvkcClYFPdA1q7S6pM%2B2PWGLK2VMxRB36Ae7S4dj7gLhnBxKJoqLm2uyS90vS74OvYVkW5LuvpP6hlyQH2mxT2R3hUEs4eL28PdvThhrSA9d8MjlGEO5Tx55BsaBF1HVQgBz0dbCucYEw6yrvQZUD2MuYVJL9Yk%2BzG3%2Fq%2Bw9jx3DQy4vk1yt%2FiE%2BLnahPbW20DdcFcxOg1xZw6Kjb78BdBa6aQ%3D%3D,Fri Apr 10 00:41:39 2020
"iPhone Apple 11 Pro 512GB Desbloqueado 5.8"" Prata","R$ 8.499,00","R$ 7.493,60", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-512gb-desbloqueado-5-8-prata/p,Fri Apr 10 00:41:39 2020
"iPhone Apple 11 Pro 512GB Desbloqueado 5.8"" Dourado","R$ 8.998,00","R$ 7.393,00", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-512gb-desbloqueado-5-8-dourado/p,Fri Apr 10 00:41:39 2020
"iPhone Apple 11 Pro 512GB Desbloqueado 5.8"" Verde","R$ 8.099,10","R$ 7.393,00", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-512gb-desbloqueado-5-8-verde/p,Fri Apr 10 00:41:39 2020
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Dourado","R$ 7.391,12","R$ 7.391,12", Mar/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jhXHcRogMNak2w4pFmw99BYwEpNqsy2BlooVRf%2F76KDZdhLeBwm%2Bpzf1Qjw436uV0rlWmYqvgQSY1plfAgN7m0xUqzeVuBXhOcYwrKbTixB9Hnwf%2FYmdz43v8iNPq6Io5vNZ2aTYHQaf2ND6Jxofyd2MVEfWpW4t7oCM1nNgMv4iGdlFfVxfV9wYsXfmOn54ethNDpPH%2B929PJu%2FCwRcJ%2BRiE4xaFfmyytQLtknC1OWtZJtlqsduzOb2z74n0Br27OEBf8OnEFoCOQlm1eLLXQaP1CJ8p%2Bh6hK9bsASLrGoycN9%2BgC5FZxfEsWk6YhSEAznGTEYGN4wZCBpozgmB4A4jscNxyc73Z4RtYmwaDxPYSj2S4F%2FtqcdhcOeerHD%2BdCI%2BOCu8nVFVV3NbGlOX%2BrjQ9aJYajqauiazrI7iHqJnurjL5RV9BN6PfwSf5ZPGfuScs%2BfXi7Wq%2FyM%2B3BtqU4us3kVi6VKVpdZWE6r3P%2FIVs0E%3D,Fri Apr 10 00:41:39 2020
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 7.391,12","R$ 7.391,12", Abr/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUclu2zAQ%2FZUBDznJsiRrqQ0YQuME7cFBgzaH3IwRNbLZSqIwJIMGQf69IyNqeyLeMssbvqkXYmfsqHYqjVMVKf86kQDdG%2F1L4MS2Ddqr3ZsK3Itw8X5yu%2FX6Kngba3ToGrwYjLUd4obXRZIkeZ5ldfDDydnAmvY%2FUVtP5mamBmpNGPbinpCxtTwxaXuVtB09jX6%2FtLjRYh%2F0Un56fjiuTqun%2B%2BO9PIe%2FDQQsFbKynrTaJfGnIlIv2AdJU222Ei6L1IjDHM48XuxIkKbwyBYe8Dd8nqaeQFaCrCi%2F3EbwRD3Cd%2FJmRPh6By1BGRV1BObbD0g3orOZxHGoB2IUhI4MYyQlzrg5A0EN9TkgENyiJzY4Nzna8YxwFxjr2sJK5osmEf4dPozonDmP1Apnu474ZFrh2yxHbJouT7ouaRA3eYVtp8ut7sqqrBJxO2%2BZru4qrxb4Efkwf5NsIv80n0imni2%2FXs1F9R%2Bx2KkPPbJ6F4nlnGrb5SRzMvX%2BB8d%2FtOM%3D,Fri Apr 10 00:41:39 2020
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água, Bateria de Longa Duração - Verde Meia-Noite","R$ 7.391,12","R$ 7.391,12", Abr/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUktv2zAM%2FiuEDj05jh%2BxnQYIjDUt1kOyFW0x7BYwMpNosy2DkooWRf976WDedhK%2BBwl%2BpN7VC7EztlcrlcapipR%2FG0iAbo3%2BLXBg2wTt1epdBW5FOHs%2FuNV8fhG8jTU6dAc8G4y17eIDz4skSRaLbFEH3%2B2dDaxp%2FQu19WSuRqqjxoRuLe4BGRvLA5O2F0nb3lPv11OLKy32Tk%2Fl%2B5%2B77Ww%2Fe77b3smz%2BdtAwFQhI%2BtBq1USL4tIvWAbJE2VX0u4LFI9dmM483C2PUGawgNb2OErfBmGlkBGgqwov95E8EwtwiN50yPc30IZFXUE5vsTpLmIbAaRN3VHjILQkWGMxO%2BMGwMQ1FCfglA36IkNQkOwtf0J4TYw1rWFGfwgFnZHBmffrPH0b%2FmhR%2BfMqadGOHs8Eu9NI3ySH3RRajw2ulwmZV7lhUSuckzKkprD6HbeMl3c1aKa4J%2FYm%2FFUMpHcalyTTHay%2FHYxF9V%2FxGSnNrTI6kMk1uOfWGbZdZlr9fEJNTK1Pg%3D%3D,Fri Apr 10 00:41:39 2020
