modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_aunicio,timestamp
"IPhone 11 Pro Max Apple 512GB 6.5"" Desbloqueado Prata","R$ 9.598,00","R$ 8.159,15", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-512gb-6-5-desbloqueado-prata/p,Sun Apr 12 21:18:06 2020
iPhone Xs Max Ouro 512GB IOS12 4G + Wi-fi Câmera 12MP - Apple,"R$ 7.999,20","R$ 7.999,20", Abr/2020,images-americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUWFr2zAU%2FCtC4HxZ4liSZdmBULyMlMFCCvuwfSuy9NSIupYn2%2FVK6X%2Fvq9eyDQR6d7oHd6dn%2Bghx8KGjO8pSRtd0fOoBgWm9uUfYx2AnM9LdM51iiw%2BXceyH3XY7Rm3uIfJUW7nMqQkPH%2Bx2Wb%2FSxuy5MQ5Kzq2zpbSiUVxI5XIrXVZWzhUrv5dVycBUDMAI6xrmyrJwDPgq7GVjG21ZAU3DKm0KbmylmNKrCNZHMOMtutovnhJRJ%2FyIZ57nVD9A9EZ3enizlTYR%2BSXKGHBiIs9ULlWeiKOLuvuViC%2F18dsmExueiYIlvIBeR2QbPmvnW69tGJANffdHWh%2FOJ8SXFmEbZohYlekN3WVpKdf0UbcTtqiqqkr5mnZoB6vzN5fQAfk5kJP%2BTc5TDEQyfv2ZfD1%2FZ5zk1%2BQT%2BeE3zpPDFfrXhPHTDdmQuu9b%2BPs1E6Ya%2FF0HFrngHMRbb5Hn2LMrbGZMLhQoyAoHGTSFykXe4IXqYQwRFrWQH%2BjdXP1fY29x9Ah3IT4tcqn%2BId43DtBOrY70BZ8iRqcluFJXeUlfXgF6L7oB,Sun Apr 12 21:18:06 2020
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Verde Meia-Noite","R$ 7.649,15","R$ 7.649,15", Mar/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05ThTbdRogMNa02A7pVmxFsVvASEyizbYMSipQFP3vo4N620l4H6QeyTf1Qhyc79Va6VyrTMXXgQSY1pnfAgf2Npmo1m8qcSvCOcYhrOfzixB9bjBgOODZYW58lx94Xi0Wi7IsdZNitw8%2BsaHNLzQ%2BkrsaqY6sS91G3AMyWs8Dk%2FEXyfg%2BUh83U4srI%2FbOTOX7nw%2B72X72dL%2B7l2f7t4GAqUIim8Go9SJfVZl6wTbJNPV1eZNrwT1243Du8ex7Aq3hkT18GoaWQOJApZefbzN4ohbhO0XXI3y5A0tQZasmA%2FftB%2BhCdHaDOLZNR4yCMJBjzKQkuDDmJ2igOSUEgluMxA7HJjvfnxDuEmPTeJjBM7GwD%2BRw9tW7SP%2BWn3oMwZ16ssL545F476zweLBLrMu6tMYiVcfruqjxuKx1XWgSQtwheqaLW3wT%2FBh7O55KEsmtxjVJspPn14u5qv8jJju1qUVW7yKxGb9f6dWhWBbq%2FQ98yrXK,Sun Apr 12 21:18:06 2020
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Dourado","R$ 7.649,15","R$ 7.649,15", Dez/2019,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jh3bsRsgMNqk2w4ZFnQ97BbIMp2qsyWBkgoURf%2F76KDZdhLeB4nHp3fxiuS1NWIj8jQXiQhvDhmoUavfDB3ZPqogNu8i0sjCcwjOb5bLixBs6qwJdiBtU2WntKNllWVZWZZZG8N08jaSwu2LVDagvpmpCXsdpy27nSTZW3KEyl4kxbvQhO11xY1i%2B6Su46df3w%2BL0%2BLp4fDAz%2B7vAgbXCU6snBKbLG2qRLzKMfIx9bq8TXPGRk7zbfr4bA1CnsORLNw5NyJwHKjy1df7BJ5wlPCIQRsJ3%2FbQI1RJ0yagf%2FyEvGCdtGPHrp2QJCPpUZNMeMRrP%2BdHaKE9RwkI9zIgaTkvOVhzlrCPJNvWwgL2XA2n%2F1d5NNJ7fTbYM2eHAemke%2BbXKLOhavquGsrmdii6IsdOrQvVrMq6woLdPljCi7torujz2OP8P%2FCFP2juhuOcLb1drFX9H%2FHp3uEYR0nigyXiHkVV96say058%2FAFIDLJF,Sun Apr 12 21:18:06 2020
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Verde Meia-Noite","R$ 7.649,15","R$ 7.649,15", Mar/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1P4zAQ%2FSsjHzilaU0cEipV0VLY3UPZrQCt9la59qQYktia2EgI8d93UlHYk%2FU%2B5unN%2BE28II3OD2IpZC5FJuJrQAamc%2BaZYSBvk4li%2BSYSdSw8xhjG5Xx%2BFKLPgx%2Bib8n53Pg%2B39O8XCwWSinZpNjvRp%2FI4OpJGx%2FRnU1Uj9alfsXuoElbT4HQ%2BKNkOAuHuDpFnBm29%2BY0vvt7u5ntZg83mxt%2B1p8BDE4T3NgEI5aLvC4z8aK7xMtUF%2Boyl4wH3U%2B7ue2jHxCkhC15%2BBZCh8B1oJTnP64yeMBOwx1GN2j4eQ0WoczqJgP3%2Bx5kwTq5wI510yNpRnpERzrjkdGNU3%2BEBppD0oBwpSOS01PIxg8HDdeJdNN4mMEfJGZv0enZL%2B8ift0%2BDXoc3WFAy5xvW6Sds8zvzR5lpbRSdWnPC2WrwspLe9HuVV2rtmL3GD3h0V3UJ%2FSx9Xb6KPjOPzUdiXsdPL0erWX1H%2FHhXmOXOk3inSXig4pWSdmqthDv%2FwCWjrUF,Sun Apr 12 21:18:06 2020
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Cinza-Espacial","R$ 7.649,15","R$ 7.649,15", Mar/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUctu2zAQ%2FJUFDznJsihbsmLAEBLHbQ8uarQ55GasqZXDViIJPgKkQf69KyNueyLmsYPZ5Zt4IR%2B0NWItZC5FJuKrIwZq0OoXQ%2Bdtl1QU6zeR%2FMDCc4wurOfzixBt7qyJtvfa5sqO%2BcnPq6IolstF06Y4HoNNXtHmJyobSd9M1EidTuOG3Q49dtY7T8peJMVZZOLmGnGj2D6q6%2Fjx6et%2Bdpw97vY7frZ%2FAxhcJ7ixckqsi7ypMvGCQ%2BJlVvXyNpeMDY7TbvrwbA2BlHDwFu6cGwi4DlSy%2FHyfwSMNCN8paoPw5QE6gipr2gz0tx8gF6x77dixbUfyyAgDaY8ZjwQdpv4ELbTnhEBwj5G8xilkb80Z4SF5bFsLM9hq8xtnu%2BBQaRz%2BXT4ZDEGfDXXM2b4nf9Qd86um6OqyrAqpZF03p6qsmoWq%2B4pWZa2wZneI1tPFvWiu6GPnw%2FRN8In%2FaToRtzpb%2F3qxVqv%2FiA%2F3loY0oBfvLHk%2BpzhhL%2FvbBYn3PwEKtDc%3D,Sun Apr 12 21:18:06 2020
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 7.649,15","R$ 7.649,15", Mar/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jpXYix0gMNa0Ww8ZFqw97BawMpNqsyWBlgoURf%2F76KDpehLeB6lH8lU9E4%2FWO7VWOtcqU%2FElkADTW%2FNXYGDfJRPV%2BlUl7kV4ijGM6%2Fn8LESfB%2B%2BiP7L1ufFD%2FsjzqiiKslw2bYrDYfSJDW3%2BoPGR7NVEDdTZNGzEHZCx8xyYjD9LRnqRi5tLiysj9sFcyg%2B%2Ff%2Bxmh9nD7e5Wnu1HAwGXCklsglHrIq%2BrTD1jn2SY1ZeyybVgh8M0m90%2FeUegNezZw9cQegKJA5VefL%2FO4IF6hF8UrUO4u4GOoMrqNgP78x70UnS2QRzbdiBGQTiSZcykZLTjlJ%2BghfaUEAiuMRJbnJrsvDsh3CTGtvUwk79Fk%2Fj%2Fd54cjqM9OeqE88cj8cF2wteLsqsLbXRDq6bWq3LxWGFj0FBx7KpiutoYPdPZvawv6H3a%2FXQg%2BCYXmpYjf548v5yt1eoT8e7eUp96ZPUmEssiVYFNjaVG9fYP7oqySA%3D%3D,Sun Apr 12 21:18:06 2020
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Cinza-Espacial","R$ 7.649,15","R$ 7.649,15", Abr/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUktv2zAM%2FiuEDj05TpTYdRwgMNY0aA8pVmw97BbQMpNosyVBjwJt0f8%2BOpi3nYTvQeIjqQ%2FxSj5oa8RGyFyKTMQ3RwxUr9Uvhs7bLqkoNh8i%2BZ6FS4wubObzqxBtrjBgaPGiMVd2yFs%2FLxeLRVGs1k2KwzHY5BVtf6KykfTNSA3U6TRs2e3QY2e986TsVVLWRDJxO7W4UWwf1FR%2B%2FPF0mB1nL%2FvDnp%2Fd3wYMpgqOrJwSm0W%2BLjPxin3iaarbos4lY4PDOJx%2BvlhDICU8ewtfnOsJOA6Ucvlwl8EL9QjfKGqD8HgPHUGZrZsM9NfvIFese%2B3YsWsG8sgIA2mPGZcEHcb8BA0054RAcIeRvMaxycGaM8J98tg0Fmaw0%2BYdZ%2FvgUGns%2F60%2BGQxBnw11zNnTifxRd8x3dS0rJYvTbUlFzUBKLJcFLcuW1GrZsjtE6%2Bnqropqgn%2BG3o2H4jx8qXFJnOts%2FdvVXFb%2FEZOd%2BtSjF58seTV%2Bj2qtVrKtxedv02m0gA%3D%3D,Sun Apr 12 21:18:06 2020
iPhone 11 Pro 512GB Cinza Espacial iOS 4G + Wi-Fi Câmera 12MP,"R$ 7.599,05","R$ 7.599,05", Mar/2020,images-americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUU1rGzEU%2FCtCYF8Sr%2FWxWksGExy3zqUhhh56DNKTFItsVlvtOiYN%2Be992Sa0BR3ezJsHM6NX%2BhzKkHJH15RXnF7S8aUPCKBN8IiwL9mfYKTrV3oqLS6O49gP6%2BVyLBYeQxGV9WqaK8hPn%2BxyOr%2ByABsBEIMWwkevlZduJaRaxdqryLSJsZmnjTKaBzA8BJA%2BOh61biIPYp43yqOGS9OA0FaCUyxIYLWal%2BBTCTDeo6vN5GkmtzOxx3c%2Bnyv7FEoC29nh3VblCvJTlDHjJBphjDZKz%2BQ%2BFtv9nMkv2%2F23BZMLwWTDZ6IJvS3IOnG2MbXJ%2Bjwgm%2Fvuj3S7u7tFfGwRtvkcClYFPdA1q7S6pM%2B2PWGLK2VMxRB36Ae7S4dj7gLhnBxKJoqLm2uyS90vS74OvYVkW5LuvpP6hlyQH2mxT2R3hUEs4eL28PdvThhrSA9d8MjlGEO5Tx55BsaBF1HVQgBz0dbCucYEw6yrvQZUD2MuYVJL9Yk%2BzG3%2Fq%2Bw9jx3DQy4vk1yt%2FiE%2BLnahPbW20DdcFcxOg1xZw6Kjb78BdBa6aQ%3D%3D,Sun Apr 12 21:18:06 2020
"iPhone Apple 11 Pro 512GB Desbloqueado 5.8"" Verde","R$ 8.099,10","R$ 7.393,33", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-512gb-desbloqueado-5-8-verde/p,Sun Apr 12 21:18:06 2020
"iPhone Apple 11 Pro 512GB Desbloqueado 5.8"" Prata","R$ 8.998,00","R$ 7.393,00", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-512gb-desbloqueado-5-8-prata/p,Sun Apr 12 21:18:06 2020
"iPhone Apple 11 Pro 512GB Desbloqueado 5.8"" Dourado","R$ 8.998,00","R$ 7.393,00", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-512gb-desbloqueado-5-8-dourado/p,Sun Apr 12 21:18:06 2020
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Dourado","R$ 7.139,15","R$ 7.139,15", Mar/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jhXHcRogMNak2w4pFmw99BYwMpNqsyWBlooVRf%2F76KDZdhLeBwm%2Bpzf1QjxY79RK6VyrTMXXQAJMZ80vgYF9m0xUqzeVuBPhOcYwrKbTixB9HryL%2FsTW58b3%2BZGnVVEU8%2FmsbFLsD4NPbGj9E42PZG9GqqfWpn4t7oCMrefAZPxFMrKLXFxfV9wYsffmOn54ethNDpPH%2B929PJu%2FCwRcJ%2BRiE4xaFfmyytQLdknC1Lq8zbVgh%2F2Yze6fvSPQGvbs4QF%2Fw6cQOgI5CWbV4stdBo%2FUIXynaB3C1y20BIusajKw336ALkVnG8SxaXpiFIQDWcZMRgY7jBkIGmjOCYHgDiOxxXHJzrszwjYxNo2HCWylHknwr%2FbkcBjs2VErnD%2BdiA%2B2Fb6dUVVX87Y0pi71caHrRbHUdDR1TWZZHcU9RM90cZfLK%2FoIvB%2F%2FCD7LJ439yDlnz68Xa1X%2FR3y4N9SlDlm9i8TSpSql2JPBWr3%2FAfZus04%3D,Sun Apr 12 21:18:06 2020
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 7.139,15","R$ 7.139,15", Abr/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUclu2zAQ%2FZUBDznJsiRriQ0YQuME7cFBgzSH3owRNbLZSqIwJIMGQf69I6NqeyLeMssbvqtXYmfsqHYqjVMVKf82kQDdG%2F1T4MS2Ddqr3bsK3Itw8X5yu%2FX6Kngba3ToGrwYjLUd4obXRZIkeZ5ldfDDydnAmvY%2FUFtP5mamBmpNGPbinpCxtTwxaXuVtB09jX6%2FtLjRYh%2F0Un76%2FnhcnVYvD8cHeQ5%2FGwhYKmRlPWm1S%2BLbIlKv2AdJU6WbbZwKHnGYw5mnix0J0hSe2MIj%2FoJP09QTyEqQFeXnuwheqEd4Jm9GhC%2F30BKUUVFHYL5%2Bg3QjOptJHId6IEZB6MgwRlLijJszENRQnwMCwR16YoNzk6Mdzwj3gbGuLaxkvmgS4d%2Fhw4jOmfNIrXC264hPphW%2BzXLEpunypOuSBnGTV9h2utzqrqzKKhG385bp6q7yaoF%2FIh%2Fmb5JN5J%2FmE8nUs%2BW3q7mo%2FiMWO%2FWhR1YfIrGcU22rLC9vy0x9%2FAbIQbSF,Sun Apr 12 21:18:06 2020
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água, Bateria de Longa Duração - Verde Meia-Noite","R$ 7.139,15","R$ 7.139,15", Abr/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jhVbiRMgMNa02w7JFmzFsFvAynSqzbYEWi5WFP3vZYJm7Yl4HyT4yGf1SDw436uV0qlWiYpPgQTY1tm%2FAgP7erRRrZ7VyK0IDzGGYTWdnoXo0%2BD76Bt2PrW%2BS%2B95arIsK4pZUY2xOwx%2BZEvrP2h9JHd1ojqq3ditxR2QsfYcmKw%2FS1ZmUR%2FXlxFXVuydvbQffu%2B2k8Pk7nZ7K2Xzf4CAS4dsbINVqywtTaIesR0lzELny1QL7rE7ZXP7B98TaA179rDDf%2FAphJZAVoKZmX%2B5TuCOWoQfFF2P8PUG5ompEnDff4LORWQXRN5UHTEKwoEcYyL%2BwQ2nAAQVVMdRqGuMxA6hJtj6%2FohwMzJWlYcJ%2FCIWdkcOJ9%2B8i%2FR%2B%2B7HHYXDHnmrhfNMQH1wtfIZo67xczjAzpTXzQhfGFrYxeXGvdbkU9xA909mdlxf0lnp%2FehR8lk%2BdjiR7HT0%2Fna1m8YF4c2%2BoHVtk9SISy0HVoqnnC22MenkFalO0bw%3D%3D,Sun Apr 12 21:18:06 2020
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água, Bateria de Longa Duração - Verde Meia-Noite","R$ 7.139,15","R$ 7.139,15", Abr/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUktv2zAM%2FiuEDj05jl2%2FkgCBsabFeki2oi2G3QJGZhJttmVQUtGi6H8vHczbTsL3IMGP1Lt6IXbG9mql0jhVkfJvAwnQrdG%2FBQ5sm6C9Wr2rwK0IZ%2B8Ht5rPL4K3sUaH7oBng7G2XXzgeZEkSZ5f53Xw3d7ZwJrWv1BbT%2BZqpDpqTOjW4h6QsbE8MGl7kbTtPfV%2BPbW40mLv9FS%2B%2F7nbzvaz57vtnTybvw0ETBUysh60WiXxoojUC7ZB0lRptoxTwT12YzjzcLY9QZrCA1vY4St8GYaWQEaC66L8ehPBM7UIj%2BRNj3B%2FC2VU1BGY70%2BQZiKyGUTe1B0xCkJHhjESvzNuDEBQQ30KQt2gJzYIDcHW9ieE28BY1xZm8INY2B0ZnH2zxtO%2F5YcenTOnnhrh7PFIvDeN8El20EWp8djocpGUWZUVErnKMClLag6j23nLdHFXeTXBP7E346lkIrnVuCaZ7GT57WIuqv%2BIyU5taJHVh0isxz%2BR5IvlMtPq4xM5CrVE,Sun Apr 12 21:18:06 2020
"IPhone 11 Pro Max Apple 256GB 6.5"" Desbloqueado Prata","R$ 8.398,00","R$ 7.139,15", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-256gb-6-5-desbloqueado-prata/p,Sun Apr 12 21:18:06 2020
"iPhone Apple 11 Pro 256GB Desbloqueado 5.8"" Cinza Espacial","R$ 7.939,99","R$ 7.019,10", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-256gb-desbloqueado-5-8-cinza-espacial/p,Sun Apr 12 21:18:06 2020
