modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_aunicio,timestamp
"Apple iPhone 8 Plus 5,5 polegadas 4G LTE 12MP Câmera de Smartphone de gravação de vídeo 4K","R$ 11.839,65","R$ 11.839,65", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e9bd736f8e95eac3d3803a5&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1662439733%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Tue May  5 12:32:09 2020
"Apple iPhone 8 Plus 5,5 polegadas 4G LTE 12MP Câmera de Smartphone de gravação de vídeo 4K","R$ 10.342,09","R$ 10.342,09", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e9c1d8ff8e95eac3d38c4f5&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1662483751%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Tue May  5 12:32:09 2020
"64G 5,0 5,5 polegadas Smart Phone 7+12MP Telefone para um iPhone 8P1864","R$ 8.788,27","R$ 8.788,27", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e9ca572f8e95eac3d39f058&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1662659373%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Tue May  5 12:32:09 2020
iPhone 11 Pro Max 512GB Prateado iOS 4G + Wi-Fi Câmera 12MP,"R$ 8.699,00","R$ 8.699,00", Fev/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5d9feee16c28a3cb50e3bfd3&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F262986885%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Tue May  5 12:32:09 2020
Smartphone Samsung Galaxy Z Flip SM-F700F Desbloqueado Dual Chip 256GB Android 10.0 Preto,"R$ 8.369,07","R$ 8.099,99", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-z-flip-sm-f700f-desbloqueado-dual-chip-256gb-android-10-0-preto/p,Tue May  5 12:32:09 2020
"Smartphone Samsung Galaxy Z Flip SM-F700FZ Dual Chip 256GB 8GB RAM 6,7” Ultravioleta","R$ 8.369,07","R$ 8.099,99", Mai/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-z-flip-sm-f700fz-dual-chip-256gb-8gb-ram-6-7-ultravioleta/p,Tue May  5 12:32:09 2020
"IPhone 11 Pro Max Apple 512GB 6.5"" Desbloqueado Cinza Espacial","R$ 12.899,00","R$ 8.074,15", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-512gb-6-5-desbloqueado-cinza-espacial/p,Tue May  5 12:32:09 2020
iPhone Xs Max Ouro 512GB IOS12 4G + Wi-fi Câmera 12MP - Apple,"R$ 8.045,76","R$ 8.045,76", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5bdbad16ebb19ac62cd9717a&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F134074574%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Tue May  5 12:32:09 2020
iPhone 11 Pro 512GB Cinza Espacial iOS 4G + Wi-Fi Câmera 12MP,"R$ 7.999,00","R$ 7.999,00", Mar/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5d9ff1396c28a3cb50e3c045&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F262998958%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Tue May  5 12:32:09 2020
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 7.999,00","R$ 7.999,00", Abr/2020,www.casasbahia-imagens.com.br,https://produto.casasbahia.com.br/50004422?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=50004422&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-50004422,Tue May  5 12:32:09 2020
CELULAR SMARTPHONE SAMSUNG G988B GALAXY S 20 ULTRA CINZA,"R$ 7.999,00","R$ 7.999,00", Mai/2020,m.media-amazon.com,https://www.amazon.com.br/dp/B0872HLD4F/ref=asc_df_B0872HLD4F1588600800000/?tag=20173568-20&creative=380333&creativeASIN=B0872HLD4F&linkCode=asn,Tue May  5 12:32:09 2020
"iPhone 11 Pro Max Apple com 512GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Dourado","R$ 7.649,15","R$ 7.649,15", Mar/2020,www.pontofrio-imagens.com.br,https://produto.pontofrio.com.br/50004427?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=50004427&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-50004427,Tue May  5 12:32:09 2020
"IPhone 11 Pro Max Apple 512GB 6.5"" Desbloqueado Dourado","R$ 8.999,00","R$ 7.649,15", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-512gb-6-5-desbloqueado-dourado/p,Tue May  5 12:32:09 2020
"iPhone 11 Pro Max Apple com 512GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 7.649,15","R$ 7.649,15", Nov/2019,www.pontofrio-imagens.com.br,https://produto.pontofrio.com.br/50004426?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=50004426&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-50004426,Tue May  5 12:32:09 2020
"IPhone 11 Pro Max Apple 512GB 6.5"" Desbloqueado Verde","R$ 9.259,00","R$ 7.649,15", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-512gb-6-5-desbloqueado-verde/p,Tue May  5 12:32:09 2020
"iPhone 11 Pro Max Apple com 512GB, Tela Retina HD 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Cinza-Espacial","R$ 7.649,15","R$ 7.649,15", Abr/2020,www.extra-imagens.com.br,https://produto.extra.com.br/50004425?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=50004425&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-50004425,Tue May  5 12:32:09 2020
"iPhone 11 Pro Max Apple com 512GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 7.649,15","R$ 7.649,15", Abr/2020,www.casasbahia-imagens.com.br,https://produto.casasbahia.com.br/50004426?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=50004426&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-50004426,Tue May  5 12:32:09 2020
"IPhone 11 Pro Max Apple 512GB 6.5"" Desbloqueado Prata","R$ 8.999,00","R$ 7.649,15", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-512gb-6-5-desbloqueado-prata/p,Tue May  5 12:32:09 2020
"Smartphone Samsung Galaxy S20 SM-G980F Desbloqueado Dual Chip 128GB Android 10 Cloud Pink + Smart Tv Led 65"" Samsung Ru7100 Ultra Hd 4K","R$ 7.599,00","R$ 7.599,00", Abr/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s20-sm-g980f-desbloqueado-dual-chip-128gb-android-10-cloud-pink-smart-tv-led-65-samsung-ru7100-ultra-hd-4k/p,Tue May  5 12:32:09 2020
"IPhone 11 Pro Max Apple 256GB 6.5"" Desbloqueado Cinza Espacial","R$ 9.699,99","R$ 7.559,10", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-256gb-6-5-desbloqueado-cinza-espacial/p,Tue May  5 12:32:09 2020
"IPhone 11 Pro Max Apple 256GB 6.5"" Desbloqueado Dourado","R$ 8.399,00","R$ 7.559,10", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-256gb-6-5-desbloqueado-dourado/p,Tue May  5 12:32:09 2020
"IPhone 11 Pro Max Apple 256GB 6.5"" Desbloqueado Prata","R$ 8.099,00","R$ 7.559,10", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-256gb-6-5-desbloqueado-prata/p,Tue May  5 12:32:09 2020
"iPhone 11 Pro Apple com 256GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 7.499,00","R$ 7.499,00", Abr/2020,www.pontofrio-imagens.com.br,https://produto.pontofrio.com.br/50004435?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=50004435&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-50004435,Tue May  5 12:32:09 2020
"Smartphone Samsung Galaxy S20+ 128GB Cosmic Black - 8GB RAM Tela 6,7” Câm. Quádrupla + Selfie 10MP","R$ 7.499,00","R$ 7.499,00", Mai/2020,m.media-amazon.com,https://www.amazon.com.br/dp/B085F3MVCG/ref=asc_df_B085F3MVCG1588600800000/?tag=20173568-20&creative=380333&creativeASIN=B085F3MVCG&linkCode=asn,Tue May  5 12:32:09 2020
Xiaomi Mijia Youpin Hagibis Notebook Cooling Pad Ímã adsorção física estável Arrefecimento antiderrapante Pad,"R$ 7.474,57","R$ 7.474,57", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5de525adf8e95eac3d8c47e2&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1350551937%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Tue May  5 12:32:09 2020
"iPhone XS Apple OLED 5.8"" Desbloqueado 256GB 4G Prata","R$ 7.569,00","R$ 7.456,55", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-apple-oled-5-8-desbloqueado-256gb-4g-prata/p,Tue May  5 12:32:09 2020
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água, Bateria de Longa Duração - Verde Meia-Noite","R$ 7.391,12","R$ 7.391,12", Abr/2020,www.pontofrio-imagens.com.br,https://produto.pontofrio.com.br/50004424?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=50004424&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-50004424,Tue May  5 12:32:09 2020
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água, Bateria de Longa Duração - Verde Meia-Noite","R$ 7.391,12","R$ 7.391,12", Mai/2020,www.casasbahia-imagens.com.br,https://produto.casasbahia.com.br/50004424?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=50004424&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-50004424,Tue May  5 12:32:09 2020
"Huawei P20 Pro 6.1"" Kirin 970 Octa Núcleo IP67 Smartphone Android 8.1 Rosto ID Super Charge NFC global Versão","R$ 7.312,23","R$ 7.312,23", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e917a2bf8e95eac3d1a6933&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1645461120%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Tue May  5 12:32:09 2020
"iPhone 11 Pro Max Apple com 64GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Dourado","R$ 7.299,00","R$ 7.299,00", Abr/2020,www.pontofrio-imagens.com.br,https://produto.pontofrio.com.br/50004419?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=50004419&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-50004419,Tue May  5 12:32:09 2020
Smartphone Samsung Galaxy S20 Ultra SM-G988B Desbloqueado Dual Chip 128GB Android 10 Cinza,"R$ 7.199,10","R$ 7.199,10", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s20-ultra-sm-g988b-desbloqueado-dual-chip-128gb-android-10-cinza/p,Tue May  5 12:32:09 2020
Smartphone Samsung Galaxy S20 Ultra SM-G988B Desbloqueado Dual Chip 512GB Android 10 Preto,"R$ 8.499,00","R$ 7.199,10", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s20-ultra-sm-g988b-desbloqueado-dual-chip-512gb-android-10-preto/p,Tue May  5 12:32:09 2020
"iPhone XR Apple 6.1"" Desbloqueado 64GB Preto + Apple Watch Series 4 Cellular","R$ 7.159,98","R$ 7.159,98", Abr/2020,jacotei.com.br,https://www.jacotei.com.br/iphone-xr-apple-6-1-desbloqueado-64gb-preto-apple-watch-series-4-cellular/p,Tue May  5 12:32:09 2020
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Dourado","R$ 7.039,12","R$ 7.039,12", Dez/2019,www.pontofrio-imagens.com.br,https://produto.pontofrio.com.br/50004440?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=50004440&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-50004440,Tue May  5 12:32:09 2020
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Cinza-Espacial","R$ 7.039,12","R$ 7.039,12", Mar/2020,www.pontofrio-imagens.com.br,https://produto.pontofrio.com.br/50004438?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=50004438&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-50004438,Tue May  5 12:32:09 2020
"iPhone Apple 11 Pro 512GB Desbloqueado 5.8"" Dourado","R$ 8.499,00","R$ 7.039,12", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-512gb-desbloqueado-5-8-dourado/p,Tue May  5 12:32:09 2020
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 7.039,12","R$ 7.039,12", Mar/2020,www.pontofrio-imagens.com.br,https://produto.pontofrio.com.br/50004439?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=50004439&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-50004439,Tue May  5 12:32:09 2020
