modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_aunicio,timestamp
"IPhone 11 Pro Max Apple 512GB 6.5"" Desbloqueado Verde","R$ 9.309,05","R$ 7.904,15", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-512gb-6-5-desbloqueado-verde/p,2020-04-22
"IPhone 11 Pro Max Apple 512GB 6.5"" Desbloqueado Cinza Espacial","R$ 9.199,00","R$ 7.904,15", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-512gb-6-5-desbloqueado-cinza-espacial/p,2020-04-22
"iPhone 11 Pro Max Apple com 512GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 7.904,15","R$ 7.904,15", Abr/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUUtv2zAM%2FiuEDj05jt3YchMgMNa02A4pVnQ99BYwMp1osy2DkooVRf%2F76GDeehK%2BBx8f9a5eib11g9qoPM1VosLbSAJMZ80vgSO7JpqgNu8qcifCOYTRb5bLixBcatCjP%2BLZYmpcnx55WWZZVhTXuo6hP3gX2dD2JxoXyF5NVE%2BNjf1W3CMyNo5HJuMuknFDoCFs5xZXRuy9mcsPLw%2F7xWHxfL%2B%2Fl2f3r4GAuUJWNqNRmyy9KRP1il2UNNU6K9Jc8ID9FM4%2Bnt1AkOfwyA4e8Dd8GceOQFaCMr%2F%2BepvAM3UITxTsgPDtDhoCnZR1Avb7D8hXorMdxbGre2IUhJ4sYyIl3vopA0EN9SkiENxiILY4Ndm74YRwFxnr2sFC5osmEf4fPg7ovT0N1Ajn2pb4YBvhC0OV1obadVNURUutNmV%2BbLJWa1wfq1LcPjimi7sqqhn%2Bjbybvkk2kX%2BaTiRTT47fLuay%2BkTMdupih6w%2BRGI5p9Krm0LrlVEffwC0SbR4,2020-04-22
"iPhone 11 Pro Max Apple com 512GB, Tela Retina HD 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Cinza-Espacial","R$ 7.904,15","R$ 7.904,15", Abr/2020,www.extra-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jpXYsRMgMNY02A4pVmw97BYwEp1qsyVBkot2Rf%2F7mKDedhLeB4n3qDfxTCEaZ8VGyFyKTKRXTwxUb9Qvhj44PaokNm9iDD0LTyn5uJnPr0JyOb2kgLlyQ34K86ooirJcVO2YhmN0Y1C0%2FYnKJTI3F2ogbcZhy26PAbULPpByV0k5m8im7bTiRrF9UNP48cf9YXacPe4Pe352fxcwmCY4rfJKbIq8qTLxjP3IRep1UeaSscXh0ss8PDlLICU8BAf3%2BAKfvO8JOBJUcvH5NoNH6hG%2BUTIW4csdrLKqzcB8%2FQ5yyWIwnuVdO1BARhjJBMzYH028FCBooT2PCAS3mCgYBE1wcPaMcDcGbFsHM9gZ%2Bxtn%2B%2BhRGez%2FnX20GKM5W9LMua6jcDSa%2BaZRS70%2B6TVpWpykbmTXYVfXslF1Wa2I3TG5QFd3vVxO8KP1fvqky4041dmF16u1qv8jPsw76sceg3hnKfA9xeqkdFfKRrz%2FAZlJs9w%3D,2020-04-22
"IPhone 11 Pro Max Apple 512GB 6.5"" Desbloqueado Prata","R$ 9.599,00","R$ 7.904,15", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-512gb-6-5-desbloqueado-prata/p,2020-04-22
Smartphone Samsung Galaxy S20+ SM-G985F Desbloqueado Dual Chip 128GB Android 10 Cloud Blue + Relógio Galaxy Watch Active 2,"R$ 7.899,00","R$ 7.899,00", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s20-sm-g985f-desbloqueado-dual-chip-128gb-android-10-cloud-blue-relogio-galaxy-watch-active-2/p,2020-04-22
"Smartphone Samsung Galaxy S20+ 128GB Cloud Blue - 8GB RAM Tela 6,7” Câm. Quádrupla + Selfie 10MP","R$ 7.789,90","R$ 7.789,90", Abr/2020,m.media-amazon.com,https://track2.jacotei.com.br/r?h=eJxNUGFr2zAQ%2FStCH8pGU1uy60gJhJAEVvYho6vLvoabdEpNZMnIcrKs9L9XzkozwX147%2B6d7r1XesTQN97ROeUZpxMazx0moGyjDgl2wetBRTp%2FpUOwqfESY9fP8%2Fx0OmXQwl%2FvMuXb7HfIdZevmay%2Blb%2B2zzIPaBbQq502uyvLKykqwQs2vnwZYb8oGBdlNZV3BbtRASE2R1yUkpVl%2BYlX9fcfi%2BuWG9u4w8ZrTB%2B4dKPqFJ2zTFYTegQ7pPOFkLNsNqEO2tFM3UKI3Yt3SGpo%2B8HtyQNY%2BHMmdcFuCS%2Fkw5psrB80WSc9uSMj8bTakme0QKYTsSSbZZuRn8NSh6FL3C2p0ZoGCWfbx2tsg4O%2Bb%2FYOdeK8MRh2jU58NQWleSozldJwcT%2BrUhWGqYIbrcbpPvqAl%2BmSj1b%2B4Q8Hq0vS5MsWwgHjowWFX0fnEHHvw%2Fkiq8R%2FxIdug3awEOhbaoWUEkV%2BL2QxA%2Fr2DhZRmzA%3D,2020-04-22
iPhone 11 Pro 512GB Cinza Espacial iOS 4G + Wi-Fi Câmera 12MP,"R$ 7.599,05","R$ 7.599,05", Mar/2020,images-americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUU1rGzEU%2FCtCYF8Sr%2FWxWksGExy3zqUhhh56DNKTFItsVlvtOiYN%2Be992Sa0BR3ezJsHM6NX%2BhzKkHJH15RXnF7S8aUPCKBN8IiwL9mfYKTrV3oqLS6O49gP6%2BVyLBYeQxGV9WqaK8hPn%2BxyOr%2ByABsBEIMWwkevlZduJaRaxdqryLSJsZmnjTKaBzA8BJA%2BOh61biIPYp43yqOGS9OA0FaCUyxIYLWal%2BBTCTDeo6vN5GkmtzOxx3c%2Bnyv7FEoC29nh3VblCvJTlDHjJBphjDZKz%2BQ%2BFtv9nMkv2%2F23BZMLwWTDZ6IJvS3IOnG2MbXJ%2Bjwgm%2Fvuj3S7u7tFfGwRtvkcClYFPdA1q7S6pM%2B2PWGLK2VMxRB36Ae7S4dj7gLhnBxKJoqLm2uyS90vS74OvYVkW5LuvpP6hlyQH2mxT2R3hUEs4eL28PdvThhrSA9d8MjlGEO5Tx55BsaBF1HVQgBz0dbCucYEw6yrvQZUD2MuYVJL9Yk%2BzG3%2Fq%2Bw9jx3DQy4vk1yt%2FiE%2BLnahPbW20DdcFcxOg1xZw6Kjb78BdBa6aQ%3D%3D,2020-04-22
"Smartphone Samsung Galaxy S20 SM-G980F Desbloqueado Dual Chip 128GB Android 10 Cloud Pink + Smart Tv Led 65"" Samsung Ru7100 Ultra Hd 4K","R$ 7.599,00","R$ 7.599,00", Abr/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s20-sm-g980f-desbloqueado-dual-chip-128gb-android-10-cloud-pink-smart-tv-led-65-samsung-ru7100-ultra-hd-4k/p,2020-04-22
"Smartphone Samsung Galaxy S20 SM-G980F Desbloqueado Dual Chip 128GB Android 10 Cosmic Gray + Smart Tv Led 65"" Samsung Ru7100 Ultra Hd 4K","R$ 7.599,00","R$ 7.599,00", Abr/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s20-sm-g980f-desbloqueado-dual-chip-128gb-android-10-cosmic-gray-smart-tv-led-65-samsung-ru7100-ultra-hd-4k/p,2020-04-22
"IPhone 11 Pro Max Apple 256GB 6.5"" Desbloqueado Cinza Espacial","R$ 9.699,99","R$ 7.559,10", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-256gb-6-5-desbloqueado-cinza-espacial/p,2020-04-22
"Smartphone Samsung Galaxy S20+ 128GB Cosmic Black - 8GB RAM Tela 6,7” Câm. Quádrupla + Selfie 10MP","R$ 7.499,00","R$ 7.499,00", Abr/2020,m.media-amazon.com,https://track2.jacotei.com.br/r?h=eJxNkNFv2jAQxv8Vyw%2FVptLEjglOkRCCSEN7YOqaaa%2FosC80wrEjx4Gxqv97HVaV3dv3O5%2Fvvu%2BVntD3jbN0TnnC6YSGS4dRKNOoY5Sdd3pQgc5f6eBNbLyE0PXzND2fzwm08NfZRLk22ftUd%2BmaFfk3sf1dblKP9QJ6tdP17kZ5XsiplDM2VroMcFhkjEuRz4qHjN0pjxCaEy5EwYQQn3pVff%2BxuP1yZxp7LJ3GuMDGG1Wn6JwlRT6hJzBDPF9OHx8TNqEW2tFM1YIP3YuzSCpo%2B8EeyAYM%2FLmQKmP3hGfFZk1K17eNImsD6kgeyIieV1vyCw2Q2UQuSblsE%2FJzWGo%2FdJHdkwpN3SDhbPt0C26w0PfNwaKOzNU1%2Bl2jI9%2FnUy0YZwLzmmey0IgzNda03kf%2FY%2FR9cB6vrwUfzfzTHx5W16zJly34I4aneCV%2BHb1DwIPzl%2BtYLv8DH3MlmsGAp2%2Bx5WNOlEmeg6o5fXsHUqWb8g%3D%3D,2020-04-22
"iPhone XS Apple OLED 5.8"" Desbloqueado 256GB 4G Prata","R$ 8.059,00","R$ 7.456,55", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-apple-oled-5-8-desbloqueado-256gb-4g-prata/p,2020-04-22
"Galaxy S20+ Azul, Tela 6,7, 4G, 128GB Camera Quadrupla+ToF - SM-G985FLBJZTO + Smart TV HD LED 32, -UN32J4290AGXZD","R$ 7.177,78","R$ 7.177,78", Abr/2020,www1.fastshop.com.br,https://track2.jacotei.com.br/r?h=eJxVUltv2jAY%2FSuWH%2FpCHBKHkICEphZKtqrQbaHT1BdkbCeEOXHkCxSq%2Fvc5lGrsxfY5Pt%2Ft2G9wz5WuZAPHMPRD6EFzbLkDVFT0j4OtksxSA8dv0CrhLrbGtHrc7x8OB78g2uitbH0qa3%2Bj%2BkLuSF%2BTWtumRCUR5PWINA5QK6xGVEjL0EZYjkKclhuka1SO0rgQm93JSAeJMsjs0WcCwRnaMhRhdKiKCtkmwrsBHgWkfD0x1NXuf2ldTMPVxO2UV0qiHaHS8OrGmnqtpXXsxDW3vqZrzipbd%2FQZUlK3pCqbyfef94tvz4sPUjaGN2aynJ2h4aqe5Nn0IV9kruX5Y4BvqMtU0%2BvsaI0uOdxpOXPL%2FyHOTtpSOA78NPbgnjgr4DgJk8RPUg82pO6Mz862gRwHPXB7ssIDKy4IGHqJBwaZB5x32R2YOrEi4IclTNlWkN5KzgEC%2BQJ9FLt7eFk9gR7IO1PB6hf4OgOP9zMQYQ%2Bg52WEHzonb7PfL7N%2Fb24borVzgjPHyaLgal0xx0eblEcxHhVxxJI0itOCjygNh1HEeByNYqfWRip%2BVofD4BNeJpq7lwK5%2Bybd%2FMTwUqrjWRonV8RFPOXCCqLgu7tStCseDjBnQwbf%2FwJ%2F4NwF,2020-04-22
"Galaxy S20+ Cinza, Tela 6,7, 4G, 128GB Camera Quadrupla+ToF - SM-G985FZAJZTO + Smart TV HD LED 32, -UN32J4290AGXZD","R$ 7.177,78","R$ 7.177,78", Abr/2020,www1.fastshop.com.br,https://track2.jacotei.com.br/r?h=eJxVkl1v2jAUhv%2BK5YveEId8kA%2BQ0NRByYYKaxc6Tdygg%2BOEsCSO%2FAGFqv99DqUau7H9vj4%2BPuex3%2FCBCVnyBo%2Bwa7vYwurUMiNoVdI%2FRraCZ5oqPHrDWlRmY6dUK0f9%2FvF4tHOQSu54a1Ne21vRr%2Fge%2BhJqqZuCFFDB64lIzyFtpSWhXNYlJYWAE3G9uNgSWZNiGAf5GfZnxY0EoYg6kM8MFcvILiO%2BR45lXhLd%2BN5%2B4A0dKF7PGeku739pzZmGibGZKSsFJ3ugXLHyTqt6I7k27thUt7m1a5aVuu7si6RQt1AWzfjp58Pi%2B8viw%2BSNYo0aL6cXqZiox2kymaeLxJQ8WzvBHTWZanqbnWzINYdZLadm%2BP%2BI4UlbikeOHQcWPkClDerIjSI7ii3cQN2RTy7cUOo5PTQpmzNYaMUqQKEVWWiQWMjAS76iiYkWgJ41ZEK3FfRWfIYIShfk47b7%2BXr1A%2FVQ2lFFq1%2Fo2xQ9PkyR71mIvCx9b96hvE9%2Br6f%2FXl03IKVBwTLj8TxnYlNmxo8yJxy4A8fzM48NA5bFWy%2F23RhYGILvdo1JxQW7RLuh8ymvLc3MU6HUfJQOAChWcHG6hAbRjXENnrBKVyDwu9kSBhaGIIzzPBji97%2B%2F59zO,2020-04-22
"Galaxy S20+ Preto, Tela 6,7, 4G, 128GB Camera Quadrupla+ToF - SMG985FZKJZTO + Smart TV HD LED 32, UN32J4290AGXZD","R$ 7.177,78","R$ 7.177,78", Abr/2020,www1.fastshop.com.br,https://track2.jacotei.com.br/r?h=eJxVUltv2jAY%2FSuWH%2FpCHJJACCChaYOSjQ3WDjpNvKAPxwkBJ458gULV%2Fz4nBY292D7H57sd%2Bw0fmVS5KPEQ%2B66PHazPFbOA8pweLKykSAzVePiGjeT2Yqd1pYbt9ul0clNQWu1E5VJRuFvZ5mIPbQWFMmVGMuDweiYq8EjFjSJUqCKnZMuBHogf9LMtUQXJBv0wvRz2Fy0sBKmJPpJbCs4SsktIJyCnPM2JKTvBvhsMPMheLwmpq7c%2FVTamZHJkd8pyKcgeqNAsfzC62ChhLDuy7W3u6YIluSlquoEUigryrBw9%2FXqcf3uZf5Ci1KzUo8WkgZrJYrSMx7PlPLYtT9de94HaTAW9z0425JrDnhYTu%2FwfYg2lFcVDz%2B2HDj4CN9bryI8iN%2Bo7uISitj5ujEPLwGuhJ8m0cNCKcUA9J3JQN3aQNS%2F%2BgsZWLQE9G0ikqTi0VmKKCLoV%2Bz5br36iFlrWpqLVb%2FR1gn48TlAncNDLohPMaiM%2Fx3%2FWk3%2BPbkpQyhrBEsuJNGVykyeWh66XeKyT9rphbxAFvSRiFCLfC8OIsi14Vq20kKxR%2Bz3vBq8DTe1DoaX9J%2FX4oFkm5LmRhtEdcRWPGTccJH63V5I2xQMfPJ%2Fi9793bd1T,2020-04-22
Xiaomi Mijia Youpin Hagibis Notebook Cooling Pad Ímã adsorção física estável Arrefecimento antiderrapante Pad,"R$ 7.087,96","R$ 7.087,96", Abr/2020,images-americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUdGK2zAQ%2FBUhyD3lHFuKLDsQTEgJfei1fWyfjrW0yqlxLFeWE47j%2Fr0b3x1tQQ87M7swM3rhF4yjDz3f8CIr%2BJKn5wEJmM6bE8EhBjuZxDcvfIodCU8pDeNmtUoRzAmjyMCqec5MOH%2Bwq%2Fm8AWO2whiHlRDW2UpZ2WohlXZrq1xe1c6Vd36r6qpAUxeIRlrXFq6qSleguAtbZVEJBdZVWCsE0iuz1iRFtD6iSY%2Fkajt7WsjdQhzoXa%2FXDM4YvYEexputrI3Ez1FSoKmQKleqqKVeyIOL0P9eyE%2B7w5f7XN6LXJbFQpQ4QCS2FVdwvvNgw0hsGPq31d3%2B2wPhp45gF64YqSszGL7Js0ot%2BQW6iWrUeaWzulzyngxReT88hLNnD%2F6XB%2FYzTIPv2Wc4%2BtaP7GtI2IZwYvsQOt8f2XewrDk3DOwYYtME5pqRMjEcU3PBju1iRIfGn7FPgUGfvMUYYaAJb8d%2FP3OiHkZ%2F7PHGBecwPnpLvJWFwHWxNtradQ6OUqMudYVaWiusoO0xhYjztlQf6D3M7r%2BOb%2Fkh4THE53ld6X%2BI94s9dlMHkb%2BSFKkrrmsQ9BFr%2FvoHpmHPkw%3D%3D,2020-04-22
"IPhone 11 Pro Max Apple 256GB 6.5"" Desbloqueado Dourado","R$ 9.699,99","R$ 7.054,15", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-256gb-6-5-desbloqueado-dourado/p,2020-04-22
