modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_aunicio,timestamp
"iPhone 11 Pro Max Apple com 512GB, Tela Retina HD 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Cinza-Espacial","R$ 8.074,15","R$ 8.074,15", Fev/2020,www.extra-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUk1v2zAM%2FSuEDj05TpTYsRsgMNY02A4pVmw99BYwEp1qsyVBlop2Rf%2F76KDeehLeByk%2BSm%2FimcJgnBUbIXMpMhFfPTFQnVG%2FGfrgdFJRbN5ECh0LTzH6YTOfX4TocnqJAXPl%2BvwU5uVisSiKZdmk2B8Hl4Ki7S9ULpK5GqmetEn9lt0eA2oXfCDlLpJyNpKN26nFlWJ7r6by4%2BPdYXacPewPez52%2FxowmCp4WuWV2CzyuszEM3aJg9SLqsglY4v9mMvcPzlLICXcBwd3%2BAJfvO8IeCQo5fLrTQYP1CH8oGgswrdbWGdlk4H5%2FhPkisVgPMu7pqeAjHAgEzBj%2F2CGMQBBA805IRDcYKRgEDTBwdkzwm0K2DQOZrAz9g%2FO9oNHZbD7v%2FZkcRjM2ZJmzrUthaPRzNe1Wunrk74mTcuT1LVsW2yrStaqKso1sXuILtDFXa1WE%2FxIvZ8eadwRT3V24fViLatPxId5R13qMIh3loIa%2F8KyIFrzJe9%2FAZc2s90%3D,2020-04-16
"IPhone 11 Pro Max Apple 512GB 6.5"" Desbloqueado Prata","R$ 9.598,00","R$ 8.074,15", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-512gb-6-5-desbloqueado-prata/p,2020-04-16
Smartphone Samsung Galaxy S20 Ultra SM-G988B Desbloqueado Dual Chip 512GB Android 10 Preto,"R$ 8.499,00","R$ 8.074,05", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s20-ultra-sm-g988b-desbloqueado-dual-chip-512gb-android-10-preto/p,2020-04-16
iPhone Xs Max Ouro 512GB IOS12 4G + Wi-fi Câmera 12MP - Apple,"R$ 7.999,20","R$ 7.999,20", Abr/2020,images-americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUWFr2zAU%2FCtC4HxZ4liSZdmBULyMlMFCCvuwfSuy9NSIupYn2%2FVK6X%2Fvq9eyDQR6d7oHd6dn%2Bghx8KGjO8pSRtd0fOoBgWm9uUfYx2AnM9LdM51iiw%2BXceyH3XY7Rm3uIfJUW7nMqQkPH%2Bx2Wb%2FSxuy5MQ5Kzq2zpbSiUVxI5XIrXVZWzhUrv5dVycBUDMAI6xrmyrJwDPgq7GVjG21ZAU3DKm0KbmylmNKrCNZHMOMtutovnhJRJ%2FyIZ57nVD9A9EZ3enizlTYR%2BSXKGHBiIs9ULlWeiKOLuvuViC%2F18dsmExueiYIlvIBeR2QbPmvnW69tGJANffdHWh%2FOJ8SXFmEbZohYlekN3WVpKdf0UbcTtqiqqkr5mnZoB6vzN5fQAfk5kJP%2BTc5TDEQyfv2ZfD1%2FZ5zk1%2BQT%2BeE3zpPDFfrXhPHTDdmQuu9b%2BPs1E6Ya%2FF0HFrngHMRbb5Hn2LMrbGZMLhQoyAoHGTSFykXe4IXqYQwRFrWQH%2BjdXP1fY29x9Ah3IT4tcqn%2BId43DtBOrY70BZ8iRqcluFJXeUlfXgF6L7oB,2020-04-16
iPhone 11 Pro 512GB Cinza Espacial iOS 4G + Wi-Fi Câmera 12MP,"R$ 7.599,05","R$ 7.599,05", Mar/2020,images-americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUU1rGzEU%2FCtCYF8Sr%2FWxWksGExy3zqUhhh56DNKTFItsVlvtOiYN%2Be992Sa0BR3ezJsHM6NX%2BhzKkHJH15RXnF7S8aUPCKBN8IiwL9mfYKTrV3oqLS6O49gP6%2BVyLBYeQxGV9WqaK8hPn%2BxyOr%2ByABsBEIMWwkevlZduJaRaxdqryLSJsZmnjTKaBzA8BJA%2BOh61biIPYp43yqOGS9OA0FaCUyxIYLWal%2BBTCTDeo6vN5GkmtzOxx3c%2Bnyv7FEoC29nh3VblCvJTlDHjJBphjDZKz%2BQ%2BFtv9nMkv2%2F23BZMLwWTDZ6IJvS3IOnG2MbXJ%2Bjwgm%2Fvuj3S7u7tFfGwRtvkcClYFPdA1q7S6pM%2B2PWGLK2VMxRB36Ae7S4dj7gLhnBxKJoqLm2uyS90vS74OvYVkW5LuvpP6hlyQH2mxT2R3hUEs4eL28PdvThhrSA9d8MjlGEO5Tx55BsaBF1HVQgBz0dbCucYEw6yrvQZUD2MuYVJL9Yk%2BzG3%2Fq%2Bw9jx3DQy4vk1yt%2FiE%2BLnahPbW20DdcFcxOg1xZw6Kjb78BdBa6aQ%3D%3D,2020-04-16
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Dourado","R$ 7.309,15","R$ 7.309,15", Dez/2019,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1P4zAQ%2FSsjHzilaUwSGipVEbTscijaCjjsrZo6k2I2ia2JjYQQ%2F30nFV32ZL2PGb15%2FlBvxKN1g1oqnWqVqPDuSYDprPkj0LNroglq%2BaEidyK8hODH5Xx%2BEoJLvRuCa9m61Lg%2BPfC8zLKsKIqsjqHfjy6yodUrGhfIXkxUT42N%2FUrcHhkbx57JuJNkZBcNYXVecWHE3pvz%2BP73w3a2nz3fbe%2FkWf9bIOA8IYmNN2qZpVWZqDfsohyzyLPrVAsesJ9us7sXNxBoDTt2cON9RyBxoNSXP28TeKYO4ZGCHRDuN9AQlElVJ2B%2FPYHORWfrxbGue2IUhCNZxkRGRjtO%2BQlqqI8RgeAWA7HFacnWDUeETWSsawcz2Eg1kv678jjgONrjQI1wrm2J97YR%2Foowa8uqOZRtUV23%2BSHXdDBXuakui0VJubjH4JhO7rw6o69jd9P%2FwA%2F5oKkbiXN0%2FH6ylov%2FiC%2F3mrrYIatPkVh6VHnT6kpjrj7%2FAj%2FgsjU%3D,2020-04-16
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Verde Meia-Noite","R$ 7.309,15","R$ 7.309,15", Mar/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jhXbcRsgMNa02A7pVmxFsVvAyHSizbYMSipQFP3vo4N564l4HyQeyTf1QuytG9RG6VSrRIXXkQSYzprfAkd2TTRBbd5U5E6Ecwij3yyXFyG41KBHf8SzxdS4Pj3yssyyrCgKXcfQH7yLbGj7C40LZK8mqqfGxn4r7hEZG8cjk3EXybgh0BC284grI%2FbezO2Hnw%2F7xWHxdL%2B%2Fl7L7N0DA3CGRzWjUJkuvy0S9YBdlmyrPblIteMB%2BWs4%2Bnt1AoDU8soNP49gRSBwo9erzbQJP1CF8p2AHhC930BCUyXWdgP32A3QuOttRHLu6J0ZB6MkyJtLirZ%2FyE9RQnyICwS0GYovTkL0bTgh3kbGuHSzgmVjYB7K4%2BOpsoP%2FHjwN6b08DNcK5tiU%2B2EZ4PDYrrIqqaEyDVLbrKq%2BwXVW6yjUJIW4fHNPFLb4Z%2Fl17N71KEsmvpjNJspPj14u5rD4Qs5262CGrd5FYTqqyNeYt3qzV%2Bx90IrX3,2020-04-16
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Cinza-Espacial","R$ 7.309,15","R$ 7.309,15", Mar/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05ju3UjhsgMNY02w4ZFnQ97BawEpNqsyWBkgt0Rf%2F76KDZehLeBx8eqVf1TBytd2qlyrxUmUovgQTo3urfAgN7M%2BqkVq9q5F6Ep5RCXM3nZyH5PHiX%2FJGtz7Uf8kee10VRXF8v2m5MwyH6kTWtf6H2iezVRA1k7DisxR2Q0XgOTNqfJS1Z5NL6EnGlxT7oy%2Fjh57fd7DB72O628mz%2BBQi4TEhjHbRaFXlbZ%2BoZ%2B1GWWS6Km7wU7HCYdrP7J%2B8IyhL27OFTCD2B1IG6rL7cZvBAPcI9JesQvt6BIaiztsvAfv8B5UJ0tkEcm24gRkEYyTJmMhJtnPoTdNCdRgSCW0zEFqeQnXcnhLuRses8zGBj3R%2BcbWNAbbH%2Ff%2FnRYYz25MgI549H4oM1wi%2FbwjRVVRelLpumfayrul3o5ljTsmo0NuKOyTOd3Yv2gt533k%2FfBJ%2Fln6YTSauT55eztV5%2BIN7dG%2BrHHlm9icRyTmUKUxWNadTbX%2FUhs8k%3D,2020-04-16
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Verde Meia-Noite","R$ 7.309,15","R$ 7.309,15", Mar/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jhXbsxMgMNa02w7pFqzFsFsgS3SqzbYEWipQFP3vpYNm60l4H3x4pF7EE9Jk3Sg2QqZSJCI8e2Sge6v%2FMvTkTNRBbF5EpJ6FxxD8tFkuz0JwqXdjcB1Zl2o3pC0tyyzLiqKQTQzDcXKRNG7%2FKO0C2quZGtDYOGzZ7RUp48gTaneWNGfhGLaXiCvN9kFfxo%2B%2F7%2FaL4%2BLhdn%2FLz%2B5fAIPLBDfWXotNltZlIp5UH3mZKs%2FWqWQ8qmHezR4e3YggJRzIwWfvewSuA6Vcfb1O4AF7BT8x2FHBtxswCGVSNwnYH%2Fcgc9bJenbsmgFJMVITWlIJj0x2mvsjNNCcogKEaxWQrJpD9m48KbiJpJrGwQJ%2BITF7h1Ytvjsb8P%2Ft46imyZ5GNMy5rkM6WsN8q1uUVaGKoi7NKi9MlRu5Np%2B6tqjroqvYPQVHeHbn9QW9b32YPwq%2B8E%2FNR%2BJeJ0fPZ2tZfSDe3TvsY69IvLJEfFCxxnyVtbIVr2%2BM2bT3,2020-04-16
"iPhone Apple 11 Pro 512GB Desbloqueado 5.8"" Verde","R$ 8.998,00","R$ 7.309,15", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-512gb-desbloqueado-5-8-verde/p,2020-04-16
