modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_aunicio,timestamp
iPhone 11 Pro 512GB Cinza Espacial iOS 4G + Wi-Fi Câmera 12MP,"R$ 7.599,05","R$ 7.599,05", Mar/2020,images-americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUU1rGzEU%2FCtCYF8Sr%2FWxWksGExy3zqUhhh56DNKTFItsVlvtOiYN%2Be992Sa0BR3ezJsHM6NX%2BhzKkHJH15RXnF7S8aUPCKBN8IiwL9mfYKTrV3oqLS6O49gP6%2BVyLBYeQxGV9WqaK8hPn%2BxyOr%2ByABsBEIMWwkevlZduJaRaxdqryLSJsZmnjTKaBzA8BJA%2BOh61biIPYp43yqOGS9OA0FaCUyxIYLWal%2BBTCTDeo6vN5GkmtzOxx3c%2Bnyv7FEoC29nh3VblCvJTlDHjJBphjDZKz%2BQ%2BFtv9nMkv2%2F23BZMLwWTDZ6IJvS3IOnG2MbXJ%2Bjwgm%2Fvuj3S7u7tFfGwRtvkcClYFPdA1q7S6pM%2B2PWGLK2VMxRB36Ae7S4dj7gLhnBxKJoqLm2uyS90vS74OvYVkW5LuvpP6hlyQH2mxT2R3hUEs4eL28PdvThhrSA9d8MjlGEO5Tx55BsaBF1HVQgBz0dbCucYEw6yrvQZUD2MuYVJL9Yk%2BzG3%2Fq%2Bw9jx3DQy4vk1yt%2FiE%2BLnahPbW20DdcFcxOg1xZw6Kjb78BdBa6aQ%3D%3D,2020-04-14
"iPhone 11 Pro Apple com 256GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Cinza-Espacial","R$ 7.489,00","R$ 7.489,00", Abr/2020,www.extra-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuCDj05jmzHjR0gMNY02A4ZVmw97BYwEpNqsyWBkot1Rf%2F76KDedhLeB4n3qFf5jBStd3Iji7yQmUwvARno3uqfDAN5M%2BokN69ypJ6Fp5RC3CyXVyH5HH8lglz7IT%2FRslZKrVbVqhvTcIx%2BJI3bH6B9QnszUQMaOw5bdgcgMJ4CofZXSXuX0KXtvOJGs33Q8%2Fjx%2B%2BfD4rh43B%2F2%2FOz%2BLmAwT3BaHbTcqLypM%2FkM%2FchF1qumzVUmHQxTLfvw5B2KohAP5MWHEHoUnEaU9e3Hu0w8Yg%2FiKybrQHy6FwZFnTVdJuyXb6KoWCcb2LHrBiRgBBEtQcYj0cYpPopOdJcRBIo7SEgWpiUH7y4g7keCrvNiIXbW%2FYbFPgbQFvp%2FRx8dxGgvDg1z%2FnxGOlrD%2FAlNW1WNKlV5NkadtLqt2rapCzAlaL1md0ye8OpeV9UM30vv5y%2BaLsSpLp5ertZ6%2FR%2Fxbt5hP%2FZA8o0l4mvKuinPqHQr3%2F4AFLayqQ%3D%3D,2020-04-14
"iPhone 11 Pro Apple com 256GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Cinza-Espacial","R$ 7.489,00","R$ 7.489,00", Abr/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUk1v2zAM%2FSuCDj05jh3bcRIgMNo02A4ZVmw99BbQMp1osyWBkgp0Rf%2F76GDedhLeB4lHUu%2FyFclra%2BRO5mkuExneHDJQg1Y%2FGTqyXVRB7t5lpIGFawjO75bLmxBsqsCDb%2BGqIVV2TFtaVlmWlWVRNjGMZ28jKdz%2FAGUD6ruJGrHTcdyz2wFBZ8kRKnuTlDUBTdjPLe4U20c1l59fvpwW58Xz8XTk5%2FC3AYO5giMrp%2BQuSzdVIl9hiDxNXW62aZZIA%2BM0m366WoMiz8UTWXHv3ICC04hVtf70kIhnHEB8w6ANiM%2BPokNRJZsmEfrrd5EXrJN27Dg0IxIwAo%2BaIOESr%2F0UH0UjmksEgeIBApKGqcnJmguIx0jQNFYsxEGbX7A4egdKw%2FBv89GA9%2FpisGPO9j3SWXfMF9DDFtt2te7aetP1BayhLJRS9aouOuzZ7YMlvLnrsp7hn6EP0504Dx9q2hHnulh6u5mr%2Bj9ituMQByD5wRKp6Xcg4hazQn78BvDcth4%3D,2020-04-14
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Dourado","R$ 7.479,15","R$ 7.479,15", Dez/2019,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1P4zAQ%2FSsjHzilaUISGipVEbTscijaCjjsrZo6k2I2sa2JjYQQ%2F30nFV32ZL2PGb15%2FlBvxKNxVi1VnuYqUeHdkwDdG%2F1HoGfXRh3U8kNF7kV4CcGPy%2Fn8JASXemeD69i4VLshPfC8yrKsLMusiWHYjy6yptUrahfIXEzUQK2Jw0rcHhlbx55Ju5OkZRfZsDqvuNBiH%2FR5fP%2F7YTvbz57vtnfyrP8tEHCekMTaa7XM0rpK1Bv2UY5ZlIvrNBdscZhuM7sXZwnyHHbs4Mb7nkDiQJVf%2FrxN4Jl6hEcKxiLcb6AlqJK6ScD8eoK8EJ2NF8e6GYhREI5kGBMZGc045SdooDlGBIJbDMQGpyVbZ48Im8jYNA5msJFqJP135dHiOJqjpVY413XEe9MKf0WYdVXdHqqurK%2B74lDkdNBXha4vy0VFhbjH4JhO7qI%2Bo69jd9P%2FwA%2F5oKkbiXN0%2FH6yVov%2FiC%2F3mvrYI6tPkVh6VHXRZmWFtfr8C0hushM%3D,2020-04-14
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Verde Meia-Noite","R$ 7.479,15","R$ 7.479,15", Mar/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jpXYcxsgMNa02A7pVmzFsFvASHSizbYMSipQFP3vo4N620l4HyTeo17VM3FwflAbpXOtMhVfRhJgOmd%2BCxzZ22Si2ryqxJ0I5xjHsFkuL0L0ucGA4Yhnh7nxfX7kZVUURVmWukmxPwSf2ND2FxofyV1NVE%2FWpX4r7hEZreeRyfiLZPwQaYjbecWVEXtv5vHDz4f94rB4ut%2Ffy7P7u0DAPCGRzWjUpsivq0w9Y5ekTV3WN7kWPGA%2FlXOPZz8QaA2P7OHjOHYEEgcqvfp0m8ETdQjfKLoB4fMdWIIqu24ycF%2B%2Fg16Lzm4Ux67piVEQBnKMmYwEF6b8BA00p4RAcIuR2OG0ZO%2BHE8JdYmwaDwv4QSzsAzlcfPEu0r%2FjpwFDcKeBrHC%2BbYkPzgqPR7tCKVNaY5Gq9kO9rrFd1bpeaxJC3CF6potbfDN8r72bvkoSyV9NZ5JkJ88vF3NV%2F0fMdupSh6zeRGI5qbrRpi1WFtXbH387tik%3D,2020-04-14
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Verde Meia-Noite","R$ 7.479,15","R$ 7.479,15", Mar/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jhXLsxsgMNa02w7pFmzFsFugSHSqzbYEWipQFP3vpYNm20l4H3x4pF7EE9Lk%2FCjWQuZSZCI%2BB2Rgemf%2BMAzkbTJRrF9Eop6FxxjDtF4uz0L0efBj9B05nxs%2F5EdaVkVRKKVkm%2BJwmHwig5vf2viI7mqmBrQuDRt2B03aegqExp8lw1k4xs0l4sqwfTCX8cOv%2B93isHi4293xs%2F0bwOAywY1NMGJd5E2ViSfdJ16mVvV1LhmPeph3c%2FtHPyJICXvy8DGEHoHrQCVXn28yeMBew3eMbtTw5RYsQpU1bQbu2w%2BQJevkAju27YCkGekJHemMRyY3zf0RWmhPSQPCjY5ITs8hOz%2BeNNwm0m3rYQE%2FkZi9R6cXX72L%2BO%2F2adTT5E4jWuZ81yEdnGX%2BaI4oa6WVaiq7KpWtSyuv7YfuqJpGdTW7p%2BgJz%2B6yuaD3rffzR8En%2Fqn5SNzr5On5bK3q%2F4h39xb71GsSrywRH1SsClmaThbi9Q2VxrTH,2020-04-14
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Cinza-Espacial","R$ 7.479,15","R$ 7.479,15", Mar/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05ju3EHwsQGGuabYcMC7oedgtYmU612ZJAyQW6ov99dNBsOwnvgw%2BP1Kt6Jg7GWbVReZqrRMUXTwL0YPQvgZ5dN%2BmoNq9q4kGEpxh92CyXFyG61DsbXc%2FGpdqN6SMvyyzL1utV005xPAU3sabtT9QukrmZqZE6M41bcXtk7Bx7Ju0ukpYssnF7jbjRYh%2F1dfz04%2BthcVo87A97eXZ%2FAwRcJ6Sx9lptsrQpE%2FWMwyTL1Ov6Q5oLtjjOu5njk7MEeQ5HdvDR%2B4FA6kCZF59vE3igAeGeorEIX%2B6gIyiTpk3AfPsO%2BUp0Nl4cu3YkRkEYyDAmMhJMmPsTtNCeJwSCW4zEBueQg7NnhLuJsW0dLGBn7G9c7INHbXD4d%2FnJYgjmbKkTzvU98cl0wtdN1lVFUWa5zquqeSyLslnpqi%2BpLiqNlbhDdEwX96q5ovedj%2FM3wSf5p%2FlE0urs%2BOViLev%2FiHf3joZpQFZvIrGcU1XUr3TRdertDwFZtDg%3D,2020-04-14
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 7.479,15","R$ 7.479,15", Mar/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jpXYsB0gMNa0Ww8pFrQ97BawMp1qsy2BlgoURf%2F76KDpdhLeB6lH8l29Ek%2FWjWqjdKpVosKbJwGmt%2BaPQM%2BujSaozbuK3IvwEoKfNsvlWQgu9W4MrmPrUuOG9JmXRZZleb6umxiG4%2BQiG9r%2BRuMC2auZGqi1cdiK2yNj69gzGXeWjPSiMWwvLa6M2AdzKT%2F%2But8vjoun2%2F2tPLuvBgIuFZLYeKM2WVoViXrFPsowZV7WqRY84jDPZg8vbiTQGg7s4Jv3PYHEgUKvflwn8EQ9wgMFOyLc3UBLUCRVk4D9%2BQh6LTpbL45dMxCjIJzIMiZSMtlpzk%2FQQHOKCATXGIgtzk32bjwh3ETGpnGwkL9Fk%2Fj%2Fdh5HnCZ7GqkVznUd8dG2wlervK0ybXRNZV3pMl89F1gbNJR1bZHNV5uCYzq719UFfU57mA8E3%2BVC83Lkz5Pjt7O1KP8jPt076mOPrD5EYlmkaqnGuutq9fEX836ywQ%3D%3D,2020-04-14
"iPhone 11 Pro Apple com 512GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Cinza-Espacial","R$ 7.479,15","R$ 7.479,15", Abr/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUctu2zAQ%2FBWCh5xkWZSl%2BAEYQuMY7cFBgySH3owVtbbZSiSxJAOkQf69KyNqeyLmsYuZ5bt8RQrGWbmRKlcyk%2FHNIwPdG%2F2LoSfXJR3l5l0m6lm4xOjDZj6%2FCtHlGgKEFi4Gcu2GvKV5XRRFVS1WTYrDMbhEGrc%2FQbuI5makBuxMGrbs9kDQOfKE2l0l7WxEG7fTihvN9kFP48cfD4fZcfayP%2Bz52f1dwGCa4Mjaa7kp8lWdyVfoE7dZVst1rhhbGMZy5vHiLAqlxCM58cX7HgXHEbUqv95l4gV7EE8YjQXx7V50KOps1WTCfH8WasE6Gc%2BOXTMgASMIaAgyHgkmjPlRNKI5JxAo7iAiGRiXHJw9g7hPBE3jxEzsjP0Ns33woA30%2F06fLIRgzhY75tzphHQ0HfPdeq2WWlWn2xqrNQOloC4rLOsW9aJs2R2iI7y6ufIEP0vvxo%2FiPPxT45E419nR29VcL%2F8jJjv2qQeSHywRH1SWWLeroirkxx%2FVg7R5,2020-04-14
"iPhone XS Apple OLED 5.8"" Desbloqueado 256GB 4G Prata","R$ 8.499,00","R$ 7.456,55", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-apple-oled-5-8-desbloqueado-256gb-4g-prata/p,2020-04-14
"iPhone Apple 11 Pro 512GB Desbloqueado 5.8"" Verde","R$ 8.998,00","R$ 7.393,33", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-512gb-desbloqueado-5-8-verde/p,2020-04-14
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Dourado","R$ 7.054,15","R$ 7.054,15", Mar/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1vGjEQ%2FSsjH3JaljWLWYSEVgmk7YGoKM0hN2S8A3G7a1tjO2oU5b93FoW2J%2Bt9zNO88bt4RYrWO7ESspSiEOktIAPTW%2FOLYSDfZZPE6l1k6ll4SSnE1XR6EZIvg3fJn8j60vihPNJUVVU1n8%2FqNqfhEH0mg%2Buf2viE9makBuxsHtbsDpp05ykQGn%2BRDGehS%2BtrxI1h%2B2Cu44fnh93kMHm6393zs%2FkbwOA6wRubYMSqKpeqEK%2B6z1ymqdS8lIydHsZudv%2FiHYKUsCcPD%2Fo33IbQI%2FBKMFOLr3cFPGGv4RGTdRq%2BbaFDWBSqLcB%2B%2FwGyZp1sYMemHZA0Ix3Rki54JNo4dkBooT1nDQh3OiFZPYbsvDtr2GbSbethAls%2BDzf4d%2FbsdIz27LBjzp9OSAfbMd%2FNUDVq3tXGNLU8LmSzqJYSj6Zp0CzVkd0xecKLu15e0Wfh%2FfhH8IU%2FabwPr3P29HaxquY%2F4tO9wT73msQHS8S3FErJ2cnwSh9%2FAPH3s3w%3D,2020-04-14
"IPhone 11 Pro Max Apple 256GB 6.5"" Desbloqueado Cinza Espacial","R$ 8.398,00","R$ 7.054,15", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-256gb-6-5-desbloqueado-cinza-espacial/p,2020-04-14
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 7.054,15","R$ 7.054,15", Abr/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUclu2zAQ%2FZUBDznJsuRoaQwYQuME7cFBgzSH3IwRNbLZSqQwJIMGQf69I6NqeyLeMssbvqtXYm%2BcVVuVp7lKVHibSIAejP4pcGLXRR3U9l1FHkQ4hzD57Xp9EYJLNXr0LZ4NptqNacvrMsuyothsmhjGo3eRNe1%2BoHaBzNVMjdSZOO7EPSFj53hi0u4iaWcD2bBbWlxpsY96KT%2B%2BPBxWx9Xz%2FeFenv3fBgKWCllZT1pts%2FRTmahXHKKkqbOySHPBFsc5nHk8O0uQ5%2FDIDh7wF3yepoFAVoJNWX25TeCZBoQnCsYifL2DjqBKyiYB8%2B075Neis5nEsW9GYhSEngxjIiXe%2BDkDQQPNKSIQ3GIgNjg3OTh7QriLjE3jYCXzRZMI%2Fw4fLXpvTpY64VzfEx9NJ3y3KRDbti%2Byvs9axOuixq7X1Y3uq7qqM3H74Jgu7rqoF%2Fgn8n7%2BJtlE%2Fmk%2BkUw9OX67mMv6P2Kx0xAHZPUhEss5VZYXus9Jq4%2Ffxi61LA%3D%3D,2020-04-14
"IPhone 11 Pro Max Apple 256GB 6.5"" Desbloqueado Dourado","R$ 9.699,99","R$ 7.054,15", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-256gb-6-5-desbloqueado-dourado/p,2020-04-14
